측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20130108,구로구,0.051,0.011,1.1,0.009,68,
20130108,금천구,0.056,0.015,1.4,0.011,68,
20130108,노원구,0.052,0.015,0.9,0.013,80,
20130108,도봉구,0.045,0.018,1.1,0.013,73,
20130108,도산대로,0.071,0.006,0.7,0.009,73,44
20130108,동대문구,0.041,0.014,1.1,0.01,75,
20130108,동작구,0.056,0.01,0.9,0.011,68,
20130108,동작대로,0.071,0.005,1.2,0.008,73,
20130108,마포구,0.059,0.012,1.2,0.009,70,
20130108,서대문구,0.05,0.015,0.7,0.008,62,
20130108,서초구,0.054,0.015,1,0.009,68,
20130108,성동구,0.047,0.007,1.3,0.005,69,
20130108,성북구,0.05,0.014,1.2,0.01,67,
20130108,송파구,0.051,0.012,1.1,0.009,62,
20130108,신촌로,0.078,0.006,1.6,0.009,96,
20130108,양천구,0.058,0.01,1.1,0.009,75,
20130108,영등포구,0.052,0.011,1.3,0.011,70,
20130108,영등포로,0.07,0.006,1.4,0.008,71,
20130108,용산구,0.06,0.01,1.5,0.009,66,
20130108,은평구,0.042,0.014,1.1,0.009,61,
20130108,정릉로,0.047,0.02,1,0.01,68,
20130108,종로,0.054,0.012,1,0.008,64,
20130108,종로구,0.049,0.014,0.8,0.011,68,41
20130108,중구,0.048,0.013,0.8,0.01,57,
20130108,중랑구,0.052,0.012,1.1,0.012,77,
20130108,천호대로,0.063,0.006,1,0.009,68,
20130108,청계천로,0.065,0.01,0.9,0.012,66,
20130108,한강대로,0.066,0.003,1.3,0.009,74,
20130108,홍릉로,0.064,0.006,1.5,0.012,91,
20130108,홍지문,0.059,0.009,0.9,0.011,86,
20130108,화랑로,0.063,0.007,1.3,0.01,106,
20130109,강남구,0.034,0.019,0.4,0.007,33,
20130109,강남대로,0.053,0.01,0.7,0.007,41,
20130109,강동구,0.026,0.016,0.6,0.004,30,
20130109,강변북로,0.045,0.012,0.6,0.007,36,
20130109,강북구,0.02,0.025,0.4,0.005,28,
20130109,강서구,0.033,0.019,0.4,0.007,35,
20130109,공항대로,0.024,0.021,0.6,0.006,42,
20130109,관악구,0.027,0.025,0.5,0.007,28,
20130109,광진구,0.025,0.024,0.5,0.006,31,
20130109,구로구,0.028,0.017,0.5,0.006,32,
20130109,금천구,0.029,0.025,0.7,0.008,38,
20130109,노원구,0.024,0.026,0.3,0.007,30,
20130109,도봉구,0.018,0.029,0.5,0.006,29,
20130109,도산대로,0.039,0.014,0.2,0.006,30,18
20130109,동대문구,0.018,0.026,0.5,0.005,31,
20130109,동작구,0.025,0.019,0.4,0.008,31,
20130109,동작대로,0.049,0.011,0.6,0.006,41,
20130109,마포구,0.034,0.022,0.6,0.007,33,
20130109,서대문구,0.024,0.027,0.5,0.006,31,
20130109,서초구,0.029,0.026,0.4,0.006,31,
20130109,성동구,0.026,0.017,,0.004,35,
20130109,성북구,0.022,0.028,0.5,0.006,26,
20130109,송파구,0.027,0.024,0.4,0.006,29,
20130109,신촌로,0.051,0.011,0.8,0.006,56,
20130109,양천구,0.031,0.017,0.4,0.005,33,
20130109,영등포구,0.03,0.02,0.8,0.009,35,
20130109,영등포로,0.047,0.013,0.7,0.007,36,
20130109,용산구,0.033,0.02,0.9,0.006,31,
20130109,은평구,0.026,0.022,0.7,0.007,35,
20130109,정릉로,0.027,0.026,0.5,0.007,32,
20130109,종로,0.028,0.024,0.5,0.006,34,
20130109,종로구,0.024,0.023,0.4,0.006,30,18
20130109,중구,0.022,0.023,0.2,0.007,27,
20130109,중랑구,0.029,0.021,0.8,0.009,37,
20130109,천호대로,0.043,0.018,0.5,0.007,38,
20130109,청계천로,0.035,0.021,0.5,0.009,32,
20130109,한강대로,0.044,0.009,0.7,0.005,37,
20130109,홍릉로,0.039,0.014,0.9,0.009,46,
20130109,홍지문,0.031,0.019,0.4,0.007,35,
20130109,화랑로,0.046,0.014,0.7,0.007,48,
20130110,강남구,0.056,0.009,0.6,0.007,35,
20130110,강남대로,0.07,0.006,1.1,0.009,56,
20130110,강동구,0.038,0.008,0.7,0.005,40,
20130110,강변북로,0.056,0.008,0.7,0.007,44,
20130110,강북구,0.039,0.012,0.6,0.006,41,
20130110,강서구,0.051,0.011,0.6,0.009,46,
20130110,공항대로,0.039,0.009,0.9,0.007,60,
20130110,관악구,0.043,0.015,0.7,0.008,36,
20130110,광진구,0.044,0.011,0.8,0.007,42,
20130110,구로구,0.039,0.012,0.7,0.008,40,
20130110,금천구,0.042,0.016,0.9,0.009,47,
20130110,노원구,0.043,0.016,0.6,0.009,45,
20130110,도봉구,0.041,0.015,0.8,0.008,38,
20130110,도산대로,0.052,0.01,0.4,0.007,42,25
20130110,동대문구,0.038,0.012,0.8,0.006,40,
20130110,동작구,0.041,0.011,0.4,0.009,38,
20130110,동작대로,0.061,0.008,0.8,0.007,51,
20130110,마포구,0.04,0.015,0.7,0.008,34,
20130110,서대문구,0.035,0.019,0.5,0.007,34,
20130110,서초구,0.043,0.017,0.6,0.008,37,
20130110,성동구,0.05,0.006,0.6,0.005,40,
20130110,성북구,0.046,0.013,0.8,0.008,34,
20130110,송파구,0.046,0.01,0.7,0.008,38,
20130110,신촌로,0.058,0.009,0.9,0.008,60,
20130110,양천구,0.042,0.012,0.6,0.007,38,
20130110,영등포구,0.042,0.012,1,0.011,44,
20130110,영등포로,0.054,0.009,0.9,0.008,47,
20130110,용산구,0.045,0.012,1.1,0.006,35,
20130110,은평구,0.034,0.015,0.8,0.007,33,
20130110,정릉로,0.046,0.013,0.7,0.009,43,
20130110,종로,0.043,0.015,0.6,0.006,38,
20130110,종로구,0.041,0.014,0.5,0.007,36,22
20130110,중구,0.035,0.016,0.3,0.008,31,
20130110,중랑구,0.038,0.014,0.7,0.008,44,
20130110,천호대로,0.06,0.005,0.8,0.008,50,
20130110,청계천로,0.054,0.012,0.6,0.01,36,
20130110,한강대로,0.047,0.007,0.7,0.006,44,
20130110,홍릉로,0.054,0.007,1,0.009,52,
20130110,홍지문,0.043,0.012,0.5,0.008,41,
20130110,화랑로,0.06,0.006,1,0.008,50,
20130111,강남구,0.069,0.002,0.8,0.007,58,
20130111,강남대로,0.081,0.003,1.3,0.01,70,
20130111,강동구,0.044,0.004,0.9,0.005,52,
20130111,강변북로,0.064,0.004,1,0.008,60,
20130111,강북구,0.055,0.004,0.8,0.007,57,
20130111,강서구,0.071,0.004,0.8,0.009,47,
20130111,공항대로,0.055,0.003,1.1,0.009,66,
20130111,관악구,0.06,0.006,1.1,0.008,45,
20130111,광진구,0.052,0.005,0.9,0.007,54,
20130111,구로구,0.057,0.004,1,0.008,50,
20130111,금천구,0.058,0.005,1.1,0.01,58,
20130111,노원구,0.061,0.006,0.7,0.01,53,
20130111,도봉구,0.062,0.004,1,0.012,52,
20130111,도산대로,0.077,0.002,1.1,0.007,57,34
20130111,동대문구,0.052,0.003,0.9,0.007,57,
20130111,동작구,0.059,0.003,0.5,0.01,56,
20130111,동작대로,0.067,0.004,1,0.007,61,
20130111,마포구,0.06,0.004,1.1,0.008,54,
20130111,서대문구,0.062,0.004,0.8,0.007,48,
20130111,서초구,0.062,0.005,1,0.006,55,
20130111,성동구,0.062,0.002,0.7,0.006,59,
20130111,성북구,0.064,0.004,1.2,0.009,50,
20130111,송파구,0.058,0.005,1,0.009,50,
20130111,신촌로,0.069,0.003,1.2,0.008,70,
20130111,양천구,0.06,0.004,0.8,0.008,45,
20130111,영등포구,0.058,0.003,1,0.01,53,
20130111,영등포로,0.072,0.002,1.4,0.008,60,
20130111,용산구,0.065,0.004,1.3,0.007,55,
20130111,은평구,0.057,0.004,1.1,0.008,47,
20130111,정릉로,0.072,0.004,1.1,0.009,64,
20130111,종로,0.084,0.002,1.1,0.008,60,
20130111,종로구,0.062,0.003,0.8,0.009,55,34
20130111,중구,0.065,0.004,0.9,0.009,49,
20130111,중랑구,0.052,0.006,0.8,0.007,60,
20130111,천호대로,0.065,0.002,0.9,0.008,56,
20130111,청계천로,0.076,0.002,0.9,0.01,55,
20130111,한강대로,0.065,0.001,1.1,0.009,65,
20130111,홍릉로,0.067,0.002,1.2,0.009,71,
20130111,홍지문,0.07,0.001,0.8,0.009,74,
20130111,화랑로,0.065,0.004,1.2,0.008,79,
20130112,강남구,0.062,0.003,0.9,0.013,113,
20130112,강남대로,0.071,0.004,1.3,0.013,132,
20130112,강동구,0.046,0.003,1.2,0.009,102,
20130112,강변북로,0.067,0.004,1.2,0.011,115,
20130112,강북구,0.051,0.004,0.9,0.011,110,
20130112,강서구,0.06,0.006,0.9,0.013,105,
20130112,공항대로,0.053,0.005,1.3,0.014,123,
20130112,관악구,0.052,0.008,1.2,0.012,107,
20130112,광진구,0.056,0.004,1.2,0.01,108,
20130112,구로구,0.05,0.005,1.1,0.012,112,
20130112,금천구,0.048,0.006,1.3,0.014,124,
20130112,노원구,0.059,0.006,0.9,0.014,106,
20130112,도봉구,0.058,0.006,1.1,0.014,97,
20130112,도산대로,0.069,0.003,1.5,0.011,118,62
20130112,동대문구,0.048,0.003,1.1,0.011,113,
20130112,동작구,0.054,0.004,1.1,0.014,113,
20130112,동작대로,0.061,0.005,1.2,0.01,125,
20130112,마포구,0.073,0.004,1.3,0.014,114,
20130112,서대문구,0.053,0.006,0.8,0.011,107,
20130112,서초구,0.052,0.008,1.1,0.012,110,
20130112,성동구,0.059,0.001,0.9,0.01,112,
20130112,성북구,0.06,0.004,1.3,0.012,99,
20130112,송파구,0.059,0.004,1.1,0.01,94,
20130112,신촌로,0.071,0.003,1.5,0.011,151,
20130112,양천구,0.054,0.005,1,0.012,95,
20130112,영등포구,0.051,0.003,1.3,0.014,120,
20130112,영등포로,0.068,0.002,1.7,0.008,130,
20130112,용산구,0.064,0.003,1.5,0.011,106,
20130112,은평구,0.051,0.005,1.3,0.012,104,
20130112,정릉로,0.059,0.005,1.1,0.011,114,
20130112,종로,0.059,0.002,1.1,0.011,111,
20130112,종로구,0.053,0.004,0.9,0.014,111,60
20130112,중구,0.056,0.004,1,0.012,98,
20130112,중랑구,0.055,0.004,1,0.011,118,
20130112,천호대로,0.065,0.002,1,0.012,106,
20130112,청계천로,0.068,0.002,0.9,0.013,106,
20130112,한강대로,0.058,0,1.3,0.016,123,
20130112,홍릉로,0.062,0.002,1.6,0.012,136,
20130112,홍지문,0.064,0.002,0.9,0.015,128,
20130112,화랑로,0.059,0.004,1.2,0.011,140,
20130113,강남구,0.066,0.003,1.3,0.012,160,
20130113,강남대로,0.074,0.003,2.1,0.011,174,
20130113,강동구,0.042,0.005,1.5,0.009,150,
20130113,강변북로,0.061,0.005,1.7,0.01,147,
20130113,강북구,0.051,0.005,1.3,0.01,164,
20130113,강서구,0.065,0.004,1.5,0.009,157,
20130113,공항대로,0.051,0.003,1.7,0.008,174,
20130113,관악구,0.06,0.005,1.8,0.011,156,
20130113,광진구,0.053,0.006,1.6,0.01,155,
20130113,구로구,0.058,0.003,1.8,0.011,171,
20130113,금천구,0.061,0.004,2,0.014,164,
20130113,노원구,0.066,0.004,1.5,0.013,155,
20130113,도봉구,0.058,0.006,1.7,0.013,149,
20130113,도산대로,0.076,0.003,2,0.011,165,87
20130113,동대문구,0.05,0.004,1.6,0.011,157,
20130113,동작구,0.064,0.003,1.7,0.014,166,
20130113,동작대로,0.068,0.003,1.8,0.009,179,
20130113,마포구,0.08,0.004,1.9,0.012,172,
20130113,서대문구,0.054,0.006,1.1,0.012,156,
20130113,서초구,0.06,0.006,1.7,0.01,168,
20130113,성동구,0.059,0.003,1.4,0.009,156,
20130113,성북구,0.06,0.005,1.9,0.012,140,
20130113,송파구,0.053,0.006,1.7,0.01,134,
20130113,신촌로,0.073,0.003,2.1,0.009,216,
20130113,양천구,0.064,0.004,1.7,0.01,133,
20130113,영등포구,0.059,0.002,1.7,0.013,176,
