측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20120111,홍릉로,0.042,0.01,0.7,0.013,62,
20120111,홍지문,0.032,0.013,0.5,0.011,49,
20120111,화랑로,0.039,0.011,0.7,0.009,54,
20120112,강남구,0.047,0.005,0.7,0.006,47,
20120112,강남대로,0.076,0.002,1.1,0.007,55,
20120112,강동구,0.046,0.005,0.7,0.007,56,
20120112,강변북로,0.059,0.004,0.8,0.005,57,
20120112,강북구,0.044,0.01,0.6,0.007,45,
20120112,강서구,0.046,0.003,0.7,0.006,51,30
20120112,공항대로,0.051,0.004,0.6,0.006,76,
20120112,관악구,0.041,0.008,0.6,0.006,44,
20120112,광진구,0.037,0.006,0.8,0.007,57,38
20120112,구로구,0.042,0.011,0.6,0.007,44,
20120112,금천구,0.048,0.009,0.7,0.007,44,
20120112,노원구,0.039,0.009,0.7,0.008,57,
20120112,도봉구,0.034,0.009,0.7,0.007,50,
20120112,도산대로,0.034,0.006,1.3,0.006,55,31
20120112,동대문구,0.046,0.006,0.6,0.006,56,
20120112,동작구,0.053,0.01,0.6,0.005,41,
20120112,동작대로,0.053,0.006,0.8,0.006,55,
20120112,마포구,0.046,0.007,0.7,0.006,54,
20120112,서대문구,0.048,0.007,0.7,0.008,48,
20120112,서초구,0.032,0.008,0.7,0.005,50,
20120112,성동구,0.035,0.006,0.7,0.007,50,
20120112,성북구,0.042,0.007,0.7,0.007,49,
20120112,송파구,0.041,0.005,0.9,0.007,59,
20120112,신촌로,0.05,0.006,1,0.008,61,
20120112,양천구,0.043,0.01,0.6,0.009,46,
20120112,영등포구,0.046,0.008,0.9,0.008,50,
20120112,영등포로,0.062,0.005,0.8,0.007,58,
20120112,용산구,0.044,0.006,0.5,0.006,49,
20120112,은평구,0.035,0.009,0.7,0.007,44,
20120112,정릉로,0.045,0.007,0.7,0.006,53,
20120112,종로,0.05,0.007,0.6,0.007,50,
20120112,종로구,0.039,0.008,0.7,0.008,52,
20120112,중구,0.038,0.006,0.6,0.007,52,
20120112,중랑구,0.045,0.007,0.8,0.006,60,
20120112,천호대로,0.059,0.003,0.7,0.008,57,
20120112,청계천로,0.054,0.006,0.8,0.006,54,
20120112,한강대로,0.055,0.005,0.9,0.006,61,
20120112,홍릉로,0.056,0.005,0.8,0.009,60,
20120112,홍지문,0.054,0.006,0.7,0.008,48,
20120112,화랑로,0.051,0.003,1,0.006,60,
20120113,강남구,0.046,0.007,0.8,0.01,60,
20120113,강남대로,0.08,0.004,1.2,0.009,73,
20120113,강동구,0.041,0.009,0.8,0.009,57,
20120113,강변북로,0.051,0.006,0.8,0.006,60,
20120113,강북구,0.044,0.013,0.8,0.01,58,
20120113,강서구,0.048,0.002,1,0.009,75,47
20120113,공항대로,0.041,0.009,0.7,0.009,84,
20120113,관악구,0.041,0.01,0.8,0.012,69,
20120113,광진구,0.033,0.011,0.9,0.008,61,42
20120113,구로구,0.043,0.011,0.8,0.011,70,
20120113,금천구,0.048,0.01,0.8,0.012,69,
20120113,노원구,0.04,0.011,0.8,0.011,60,
20120113,도봉구,0.033,0.013,1,0.009,60,
20120113,도산대로,0.034,0.007,1.3,0.009,69,35
20120113,동대문구,0.047,0.01,1,0.009,65,
20120113,동작구,0.057,0.012,0.8,0.009,50,
20120113,동작대로,0.067,0.005,1,0.009,80,
20120113,마포구,0.051,0.007,0.9,0.01,72,
20120113,서대문구,0.044,0.011,0.8,0.013,64,
20120113,서초구,0.033,0.006,0.9,0.009,68,
20120113,성동구,0.03,0.011,0.8,0.01,62,
20120113,성북구,0.04,0.013,1.1,0.009,57,
20120113,송파구,0.038,0.011,1,0.008,58,
20120113,신촌로,0.054,0.005,1.2,0.012,80,
20120113,양천구,0.045,0.01,0.8,0.013,66,
20120113,영등포구,0.049,0.007,1,0.014,70,
20120113,영등포로,0.058,0.005,0.9,0.009,79,
20120113,용산구,0.042,0.009,0.6,0.009,61,
20120113,은평구,0.035,0.012,1,0.011,67,
