측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20110102,강남대로,0.081,0.003,1.5,0.006,75,
20110102,강동구,0.039,0.006,1,0.006,55,
20110102,강변북로,0.06,0.004,1,0.004,75,
20110102,강북구,0.047,0.008,1,0.005,52,
20110102,강서구,0.051,0.009,0.9,0.008,82,
20110102,공항대로,0.037,0.011,1.1,0.007,96,
20110102,관악구,0.054,0.01,1.3,0.005,76,
20110102,광진구,0.043,0.009,1.1,0.004,64,
20110102,구로구,0.053,0.012,1.2,0.006,71,
20110102,금천구,0.062,0.009,1.1,0.009,58,
20110102,노원구,0.05,0.008,1,0.005,50,
20110102,도봉구,0.036,0.015,1,0.005,64,
20110102,도산대로,0.051,0.006,1.1,0.006,72,
20110102,동대문구,0.048,0.01,1.2,0.006,69,
20110102,동작구,0.074,0.008,1.2,0.006,67,
20110102,동작대로,0.06,0.005,1,0.006,78,
20110102,마포구,0.054,0.007,1.1,0.005,74,
20110102,서대문구,0.046,0.013,1,0.005,47,
20110102,서초구,0.043,0.008,0.9,0.005,71,
20110102,성동구,0.04,0.013,0.9,0.004,65,
20110102,성북구,0.051,0.008,1.2,0.003,58,
20110102,송파구,0.044,0.01,1.3,0.007,68,
20110102,신촌로,0.066,0.006,1.5,0.009,72,
20110102,양천구,0.049,0.009,1,0.006,69,
20110102,영등포구,0.052,0.008,1,0.006,74,
20110102,영등포로,0.065,0.007,1.3,0.007,74,
20110102,용산구,0.049,0.009,1.1,0.004,68,
20110102,은평구,0.042,0.013,1,0.006,58,
20110102,정릉로,0.05,0.011,1,0.005,62,
20110102,종로,0.046,0.014,0.8,0.006,65,
20110102,종로구,0.043,0.012,0.6,0.005,58,
20110102,중구,0.031,0.011,1.2,0.006,62,
20110102,중랑구,0.034,0.009,0.9,0.006,65,
20110102,천호대로,0.057,0.005,1.2,0.008,66,
20110102,청계천로,0.051,0.011,0.8,0.008,62,
20110102,한강대로,0.067,0.007,1.3,0.008,53,
20110102,홍릉로,0.055,0.007,1.2,0.009,68,
20110102,홍지문,0.051,0.007,1,0.008,63,
20110102,화랑로,0.061,0.005,1.2,0.004,76,
20110103,강남구,0.066,0.002,0.9,0.005,66,
20110103,강남대로,0.097,0.002,1.6,0.006,76,
20110103,강동구,0.044,0.005,1,0.005,53,
20110103,강변북로,0.07,0.002,1.1,0.004,76,
20110103,강북구,0.05,0.006,0.9,0.005,49,
20110103,강서구,0.058,0.005,0.9,0.008,80,
20110103,공항대로,0.047,0.006,1,0.007,92,
20110103,관악구,0.057,0.005,1.1,0.004,68,
20110103,광진구,0.051,0.005,1.2,0.004,64,
20110103,구로구,0.058,0.006,1.1,0.004,67,
20110103,금천구,0.068,0.004,1.1,0.007,54,
20110103,노원구,0.051,0.007,0.9,0.005,46,
20110103,도봉구,0.037,0.013,0.9,0.005,60,
20110103,도산대로,0.058,0.003,1.2,0.005,70,
20110103,동대문구,0.055,0.005,1.3,0.006,68,
20110103,동작구,0.074,0.004,1.1,0.005,60,
20110103,동작대로,0.063,0.004,0.9,0.005,73,
20110103,마포구,0.065,0.003,1.1,0.004,78,
20110103,서대문구,0.046,0.006,0.8,0.004,53,
20110103,서초구,0.044,0.004,0.9,0.004,67,
20110103,성동구,0.046,0.01,0.9,0.004,65,
20110103,성북구,0.052,0.006,1.1,0.003,54,
20110103,송파구,0.053,0.005,1.2,0.007,64,
20110103,신촌로,0.08,0.004,1.7,0.008,75,
20110103,양천구,0.056,0.004,1.1,0.005,68,
20110103,영등포구,0.06,0.003,1.1,0.005,71,
20110103,영등포로,0.068,0.004,1.4,0.007,74,
20110103,용산구,0.058,0.005,1.1,0.004,67,
20110103,은평구,0.049,0.008,1,0.005,63,
20110103,정릉로,0.058,0.008,1,0.005,59,
20110103,종로,0.057,0.006,1.1,0.005,66,
20110103,종로구,0.051,0.007,0.7,0.005,54,
20110103,중구,0.036,0.005,1.2,0.005,63,
20110103,중랑구,0.038,0.008,0.9,0.005,63,
20110103,천호대로,0.066,0.003,1.2,0.008,60,
20110103,청계천로,0.062,0.005,1.1,0.008,62,
20110103,한강대로,0.071,0.004,1.1,0.008,54,
20110103,홍릉로,0.064,0.004,1.3,0.008,69,
20110103,홍지문,0.06,0.003,1.1,0.007,65,
20110103,화랑로,0.075,0.003,1.3,0.004,82,
20110104,강남구,0.058,0.004,0.7,0.006,62,
20110104,강남대로,0.089,0.002,1.5,0.007,73,
20110104,강동구,0.042,0.004,1.1,0.006,54,
20110104,강변북로,0.068,0.003,1,0.005,71,
20110104,강북구,0.046,0.008,0.9,0.006,48,
20110104,강서구,0.052,0.006,0.9,0.009,66,
20110104,공항대로,0.045,0.005,0.9,0.007,81,
20110104,관악구,0.047,0.007,0.9,0.005,62,
20110104,광진구,0.046,0.007,1.1,0.005,60,
20110104,구로구,0.046,0.01,0.9,0.006,60,
20110104,금천구,0.054,0.006,0.9,0.009,51,
20110104,노원구,0.051,0.006,0.9,0.006,45,
20110104,도봉구,0.043,0.01,1,0.006,62,
20110104,도산대로,0.05,0.005,1.1,0.006,64,
20110104,동대문구,0.044,0.01,1.2,0.006,62,
20110104,동작구,0.058,0.006,0.8,0.006,55,
20110104,동작대로,0.055,0.004,0.8,0.006,67,
20110104,마포구,0.05,0.005,0.9,0.005,65,
20110104,서대문구,0.036,0.012,0.7,0.004,48,
20110104,서초구,0.037,0.006,0.7,0.005,61,
20110104,성동구,0.041,0.011,0.8,0.005,63,
20110104,성북구,0.045,0.008,1,0.004,51,
20110104,송파구,0.048,0.007,1.1,0.006,61,
20110104,신촌로,0.062,0.005,1.2,0.008,63,
20110104,양천구,0.047,0.006,0.8,0.006,54,
20110104,영등포구,0.052,0.005,0.9,0.006,63,
20110104,영등포로,0.065,0.003,1.1,0.008,77,
20110104,용산구,0.05,0.006,1,0.004,62,
20110104,은평구,0.037,0.014,0.9,0.006,53,
20110104,정릉로,0.047,0.011,0.7,0.006,55,
20110104,종로,0.046,0.012,0.9,0.006,61,
20110104,종로구,0.042,0.011,0.6,0.006,51,
20110104,중구,0.027,0.01,0.8,0.006,55,
20110104,중랑구,0.04,0.006,0.9,0.006,66,
20110104,천호대로,0.061,0.004,1.2,0.009,62,
20110104,청계천로,0.053,0.009,1,0.008,58,
20110104,한강대로,0.061,0.008,0.8,0.009,51,
20110104,홍릉로,0.056,0.005,1.3,0.01,65,
20110104,홍지문,0.053,0.005,1,0.008,60,
20110104,화랑로,0.067,0.004,1.2,0.005,80,
20110105,강남구,0.043,0.008,0.4,0.008,43,
20110105,강남대로,0.072,0.004,0.9,0.007,53,
20110105,강동구,0.026,0.017,0.6,0.007,36,
20110105,강변북로,0.054,0.007,0.7,0.005,50,
20110105,강북구,0.023,0.023,0.4,0.006,32,
20110105,강서구,0.029,0.017,0.5,0.01,40,
20110105,공항대로,0.033,0.016,0.5,0.007,53,
20110105,관악구,0.032,0.015,0.6,0.006,42,
20110105,광진구,0.028,0.02,0.6,0.006,40,
20110105,구로구,0.033,0.019,0.6,0.006,40,
20110105,금천구,0.036,0.014,0.5,0.009,36,
20110105,노원구,0.022,0.026,0.4,0.006,30,
20110105,도봉구,0.011,0.032,0.5,0.005,39,
20110105,도산대로,0.036,0.011,0.7,0.008,42,
20110105,동대문구,0.025,0.021,0.9,0.008,41,
20110105,동작구,0.039,0.015,0.5,0.007,41,
20110105,동작대로,0.046,0.008,0.6,0.007,48,
20110105,마포구,0.033,0.012,0.6,0.006,46,
20110105,서대문구,0.027,0.02,0.5,0.006,33,
20110105,서초구,0.025,0.012,0.5,0.006,42,
20110105,성동구,0.025,0.021,0.4,0.005,44,
20110105,성북구,0.025,0.02,0.5,0.005,34,
20110105,송파구,0.026,0.02,0.5,0.008,38,
20110105,신촌로,0.053,0.009,1,0.011,45,
20110105,양천구,0.032,0.015,0.5,0.007,38,
20110105,영등포구,0.036,0.014,0.7,0.007,41,
20110105,영등포로,0.055,0.008,0.9,0.008,42,
20110105,용산구,0.033,0.016,0.7,0.006,42,
20110105,은평구,0.028,0.02,0.8,0.007,43,
20110105,정릉로,0.028,0.023,0.5,0.006,43,
20110105,종로,0.032,0.023,0.6,0.008,45,
20110105,종로구,0.027,0.019,0.4,0.007,41,
20110105,중구,0.018,0.017,0.5,0.007,39,
20110105,중랑구,0.022,0.018,0.5,0.007,41,
20110105,천호대로,0.042,0.012,0.6,0.009,40,
20110105,청계천로,0.037,0.018,0.8,0.009,40,
20110105,한강대로,0.048,0.013,0.6,,41,
20110105,홍릉로,0.044,0.013,0.8,0.011,44,
20110105,홍지문,0.036,0.011,0.6,0.009,40,
20110105,화랑로,0.045,0.012,0.6,0.005,49,
20110106,강남구,0.036,0.011,0.4,0.006,37,
20110106,강남대로,0.067,0.007,0.9,0.006,46,
20110106,강동구,0.025,0.017,0.5,0.006,34,
20110106,강변북로,0.039,0.01,0.5,0.004,42,
20110106,강북구,0.024,0.021,0.4,0.005,27,
20110106,강서구,0.028,0.017,0.4,0.007,36,
20110106,공항대로,0.023,0.019,0.4,0.006,45,
20110106,관악구,0.027,0.019,0.5,0.005,36,
20110106,광진구,0.025,0.02,0.6,0.005,37,
20110106,구로구,0.027,0.025,0.5,0.005,34,
20110106,금천구,0.03,0.018,0.4,0.007,28,
20110106,노원구,0.023,0.023,0.4,0.006,26,
20110106,도봉구,0.011,0.031,0.4,0.005,34,
20110106,도산대로,0.031,0.013,0.8,0.006,40,
20110106,동대문구,0.022,0.022,0.7,0.006,36,
20110106,동작구,0.031,0.019,0.4,0.006,33,
20110106,동작대로,0.041,0.009,0.5,0.006,43,
20110106,마포구,0.028,0.013,0.5,0.005,40,
20110106,서대문구,0.024,0.022,0.5,0.005,36,
20110106,서초구,0.014,0.016,0.4,0.005,36,
20110106,성동구,0.02,0.025,0.4,0.004,40,
20110106,성북구,0.018,0.023,0.4,0.004,30,
20110106,송파구,0.024,0.021,0.5,0.006,34,
20110106,신촌로,0.046,0.01,0.8,0.009,40,
20110106,양천구,0.03,0.015,0.5,0.005,33,
20110106,영등포구,0.032,0.017,0.6,0.005,37,
20110106,영등포로,0.048,0.012,0.8,0.007,45,
20110106,용산구,0.029,0.017,0.7,0.005,39,
20110106,은평구,0.024,0.02,0.7,0.007,39,
20110106,정릉로,0.028,0.02,0.5,0.005,40,
20110106,종로,0.025,0.026,0.5,0.006,39,
20110106,종로구,0.024,0.018,0.3,0.006,30,
20110106,중구,0.014,0.02,0.5,0.006,35,
20110106,중랑구,0.021,0.018,0.5,0.007,37,
20110106,천호대로,0.044,0.011,0.7,0.008,39,
20110106,청계천로,0.033,0.02,0.7,0.008,36,
20110106,한강대로,0.042,0.014,0.6,0.009,39,
20110106,홍릉로,0.038,0.015,0.8,0.01,40,
20110106,홍지문,0.031,0.013,0.5,0.008,32,
20110106,화랑로,0.052,0.011,0.8,0.005,45,
20110107,강남구,0.054,0.006,0.6,0.006,47,
20110107,강남대로,0.084,0.003,1.2,0.007,61,
20110107,강동구,0.04,0.006,0.9,0.006,50,
20110107,강변북로,0.058,0.005,0.8,0.004,52,
20110107,강북구,0.047,0.007,0.8,0.005,35,
20110107,강서구,0.044,0.01,0.6,0.009,45,
20110107,공항대로,0.039,0.01,0.8,0.007,68,
20110107,관악구,0.042,0.011,0.7,0.005,44,
20110107,광진구,0.044,0.007,0.9,0.005,52,
20110107,구로구,0.041,0.015,0.7,0.006,40,
20110107,금천구,0.045,0.011,0.6,0.008,33,
20110107,노원구,0.049,0.006,0.8,0.006,34,
20110107,도봉구,0.035,0.014,0.8,0.005,44,
20110107,도산대로,0.044,0.008,1,0.006,48,
20110107,동대문구,0.042,0.012,0.8,0.006,42,
20110107,동작구,0.052,0.009,0.6,0.005,38,
20110107,동작대로,0.052,0.006,0.7,0.006,52,
20110107,마포구,0.045,0.007,0.7,0.006,48,
20110107,서대문구,0.038,0.013,0.6,0.005,46,
20110107,서초구,0.022,0.008,0.6,0.005,43,
20110107,성동구,0.036,0.015,0.6,0.004,43,
20110107,성북구,0.043,0.01,0.8,0.004,38,
20110107,송파구,0.046,0.006,1,0.007,57,
20110107,신촌로,0.058,0.008,1,0.008,46,
20110107,양천구,0.041,0.011,0.6,0.006,37,
20110107,영등포구,0.046,0.009,0.7,0.007,43,
20110107,영등포로,0.062,0.007,1,0.008,47,
20110107,용산구,0.041,0.011,0.8,0.004,42,
20110107,은평구,0.034,0.014,0.8,0.005,36,
20110107,정릉로,0.039,0.012,0.6,0.005,41,
20110107,종로,0.042,0.016,0.7,0.005,40,
20110107,종로구,0.038,0.011,0.5,0.006,35,
20110107,중구,0.025,0.012,0.6,0.006,39,
20110107,중랑구,0.032,0.009,0.6,0.006,44,
20110107,천호대로,0.058,0.005,1.1,0.009,54,
20110107,청계천로,0.048,0.013,0.9,0.008,39,
20110107,한강대로,0.056,0.01,0.8,0.008,39,
20110107,홍릉로,0.053,0.008,1,0.01,47,
20110107,홍지문,0.044,0.008,0.7,0.008,36,
20110107,화랑로,0.063,0.005,1.1,0.005,67,
20110108,강남구,0.067,0.002,0.9,0.008,65,
20110108,강남대로,0.094,0.002,1.5,0.009,73,
20110108,강동구,0.045,0.003,1,0.007,53,
20110108,강변북로,0.068,0.003,1.1,0.006,75,
20110108,강북구,0.054,0.002,1,0.007,52,
20110108,강서구,0.06,0.006,0.9,0.012,58,
20110108,공항대로,0.051,0.004,0.9,0.01,66,
20110108,관악구,0.058,0.004,1.2,0.007,64,
20110108,광진구,0.047,0.004,1,0.006,62,
20110108,구로구,0.058,0.005,1,0.008,58,
20110108,금천구,0.059,0.004,0.9,0.01,48,
20110108,노원구,0.058,0.003,1.1,0.008,47,
20110108,도봉구,0.052,0.005,1.1,0.008,62,
20110108,도산대로,0.058,0.002,1.4,0.008,70,
20110108,동대문구,0.056,0.003,1.2,0.008,64,
20110108,동작구,0.069,0.003,0.9,0.008,62,
20110108,동작대로,0.058,0.004,0.9,0.008,71,
20110108,마포구,0.06,0.003,1,0.007,64,
20110108,서대문구,0.05,0.005,0.8,0.006,60,
20110108,서초구,0.041,0.003,0.9,0.007,63,
20110108,성동구,0.049,0.01,0.9,0.007,62,
20110108,성북구,0.057,0.004,1.2,0.008,54,
20110108,송파구,0.055,0.003,1.3,0.008,65,
20110108,신촌로,0.067,0.004,1.4,0.009,61,
20110108,양천구,0.058,0.003,1,0.009,58,
20110108,영등포구,0.061,0.003,1.1,0.009,60,
20110108,영등포로,0.077,0.002,1.5,0.009,75,
20110108,용산구,0.057,0.003,1.1,0.006,62,
20110108,은평구,0.049,0.006,1,0.008,52,
20110108,정릉로,0.066,0.003,1.1,0.008,64,
20110108,종로,0.066,0.003,1.1,0.008,67,
20110108,종로구,0.056,0.002,0.7,0.009,58,
20110108,중구,0.037,0.003,1.1,0.007,58,
20110108,중랑구,0.04,0.004,0.9,0.008,63,
20110108,천호대로,0.065,0.002,1.3,0.009,64,
20110108,청계천로,0.065,0.003,1.2,0.009,59,
20110108,한강대로,0.073,0.003,1.1,0.011,52,
20110108,홍릉로,0.062,0.002,1.2,0.01,64,
20110108,홍지문,0.066,0.002,1.1,0.009,60,
20110108,화랑로,0.068,0.003,1.4,0.006,85,
20110109,강남구,0.029,0.014,0.4,0.009,47,
20110109,강남대로,0.049,0.01,0.7,0.008,53,
20110109,강동구,0.018,0.023,0.6,0.01,40,
20110109,강변북로,0.033,0.013,0.6,0.007,49,
20110109,강북구,0.02,0.022,0.5,0.008,33,
20110109,강서구,0.019,0.022,0.4,0.01,40,
20110109,공항대로,0.015,0.026,0.4,0.008,45,
20110109,관악구,0.022,0.021,0.5,0.007,46,
20110109,광진구,0.018,0.024,0.6,0.007,43,
20110109,구로구,0.02,0.03,0.5,0.007,40,
20110109,금천구,0.023,0.021,0.4,0.01,34,
20110109,노원구,0.017,0.026,0.5,0.009,32,
20110109,도봉구,0.01,0.031,0.5,0.009,42,
20110109,도산대로,0.025,0.016,0.8,0.01,46,
20110109,동대문구,0.017,0.023,0.7,0.01,45,
20110109,동작구,0.025,0.023,0.4,0.008,43,
20110109,동작대로,0.033,0.013,0.5,0.008,53,
20110109,마포구,0.022,0.015,0.6,0.008,47,
20110109,서대문구,0.019,0.026,0.5,0.008,49,
20110109,서초구,0.016,0.02,0.4,0.008,43,
20110109,성동구,0.016,0.029,0.4,0.007,46,
20110109,성북구,0.017,0.024,0.5,0.008,36,
20110109,송파구,0.019,0.024,0.5,0.009,43,
20110109,신촌로,0.042,0.011,0.8,0.01,49,
20110109,양천구,0.023,0.019,0.5,0.008,37,
20110109,영등포구,0.023,0.022,0.6,0.008,43,
20110109,영등포로,0.032,0.015,0.8,0.009,50,
20110109,용산구,0.023,0.02,0.7,0.007,46,
20110109,은평구,0.021,0.022,0.9,0.009,44,
20110109,정릉로,0.024,0.019,0.5,0.008,48,
20110109,종로,0.019,0.029,0.5,0.009,49,
20110109,종로구,0.016,0.023,0.3,0.008,39,
20110109,중구,0.011,0.023,0.5,0.009,40,
20110109,중랑구,0.019,0.019,0.5,0.01,47,
20110109,천호대로,0.034,0.015,0.6,0.012,48,
20110109,청계천로,0.022,0.026,0.8,0.01,42,
20110109,한강대로,0.038,0.017,0.6,0.011,44,
20110109,홍릉로,0.03,0.018,0.7,0.012,50,
20110109,홍지문,0.024,0.016,0.5,0.011,41,
20110109,화랑로,0.035,0.016,0.7,0.008,54,
20110110,강남구,0.043,0.007,0.4,0.006,41,
20110110,강남대로,0.078,0.004,1,0.007,55,
20110110,강동구,0.03,0.011,0.7,0.006,39,
20110110,강변북로,0.05,0.006,0.6,0.004,48,
20110110,강북구,0.032,0.014,0.6,0.005,29,
20110110,강서구,0.034,0.012,0.5,0.009,44,
20110110,공항대로,0.033,0.011,0.6,0.008,58,
20110110,관악구,0.033,0.013,0.6,0.005,39,
20110110,광진구,0.032,0.013,0.7,0.005,42,
20110110,구로구,0.032,0.017,0.6,0.005,37,
20110110,금천구,0.039,0.011,0.6,0.007,31,
20110110,노원구,0.032,0.015,0.6,0.006,27,
20110110,도봉구,0.024,0.019,0.6,0.005,38,
20110110,도산대로,0.038,0.008,1,0.007,46,
20110110,동대문구,0.031,0.014,0.6,0.006,39,
20110110,동작구,0.042,0.011,0.5,0.006,37,
20110110,동작대로,0.046,0.007,0.6,0.006,54,
20110110,마포구,0.039,0.007,0.6,0.005,44,
20110110,서대문구,0.029,0.016,0.5,0.005,44,
20110110,서초구,0.029,0.01,0.5,0.005,41,
20110110,성동구,0.028,0.018,0.5,0.004,38,
20110110,성북구,0.035,0.013,0.7,0.005,33,
20110110,송파구,0.034,0.012,0.7,0.006,41,
20110110,신촌로,0.051,0.008,0.9,0.011,49,
20110110,양천구,0.033,0.012,0.5,0.006,36,
20110110,영등포구,0.037,0.012,0.7,0.006,41,
20110110,영등포로,0.047,0.009,1,0.008,55,
20110110,용산구,0.037,0.011,0.8,0.005,42,
20110110,은평구,0.028,0.017,0.9,0.006,39,
20110110,정릉로,0.038,0.011,0.6,0.005,41,
20110110,종로,0.03,0.02,0.5,0.005,41,
20110110,종로구,0.029,0.014,0.4,0.008,32,
20110110,중구,0.019,0.014,0.5,0.006,36,
20110110,중랑구,0.026,0.013,0.6,0.007,39,
20110110,천호대로,0.049,0.007,0.9,0.008,47,
20110110,청계천로,0.037,0.016,1,0.008,38,
20110110,한강대로,0.044,0.011,0.6,0.008,40,
20110110,홍릉로,0.045,0.009,0.9,0.01,43,
20110110,홍지문,0.035,0.01,0.5,0.008,34,
20110110,화랑로,0.055,0.007,1,0.005,58,
20110111,강남구,0.058,0.003,0.7,0.007,61,
20110111,강남대로,0.083,0.002,1.3,0.009,72,
20110111,강동구,0.039,0.005,0.9,0.007,50,
20110111,강변북로,0.065,0.004,1,0.005,72,
20110111,강북구,0.049,0.003,0.9,0.006,50,
20110111,강서구,0.055,0.004,0.9,0.01,56,
20110111,공항대로,0.047,0.004,0.9,0.009,70,
20110111,관악구,0.048,0.005,0.9,0.006,54,
20110111,광진구,0.044,0.006,1,0.005,59,
20110111,구로구,0.05,0.006,0.9,0.006,53,
20110111,금천구,0.051,0.005,0.8,0.009,44,
20110111,노원구,0.048,0.006,0.8,0.007,43,
20110111,도봉구,0.043,0.006,1,0.007,57,
20110111,도산대로,0.051,0.003,1.1,0.007,63,
20110111,동대문구,0.049,0.004,1,0.007,62,
20110111,동작구,0.056,0.004,0.7,0.007,53,
20110111,동작대로,0.05,0.004,0.7,0.007,65,
20110111,마포구,0.055,0.003,0.9,0.006,61,
20110111,서대문구,0.046,0.005,0.8,0.005,67,
20110111,서초구,0.038,0.004,0.8,0.007,55,
20110111,성동구,0.041,0.01,0.8,0.006,58,
20110111,성북구,0.052,0.005,1.1,0.006,51,
20110111,송파구,0.045,0.006,1,0.008,58,
20110111,신촌로,0.061,0.004,1.2,0.008,59,
20110111,양천구,0.048,0.003,0.8,0.007,50,
20110111,영등포구,0.051,0.003,0.9,0.007,54,
20110111,영등포로,0.062,0.003,1.3,0.008,74,
20110111,용산구,0.048,0.004,1,0.005,58,
20110111,은평구,0.048,0.005,1.1,0.007,55,
20110111,정릉로,0.062,0.004,1,0.006,61,
20110111,종로,0.064,0.004,1.1,0.006,68,
20110111,종로구,0.05,0.004,0.7,0.013,62,
20110111,중구,0.032,0.005,1.1,0.007,56,
20110111,중랑구,0.036,0.005,0.8,0.008,58,
20110111,천호대로,0.058,0.003,1,0.009,58,
20110111,청계천로,0.056,0.004,1.5,0.009,59,
20110111,한강대로,0.063,0.003,0.9,0.009,49,
20110111,홍릉로,0.057,0.003,1,0.009,60,
20110111,홍지문,0.058,0.002,0.9,0.008,57,
20110111,화랑로,0.06,0.004,1.1,0.006,80,
20110112,강남구,0.032,0.013,0.3,0.007,38,
20110112,강남대로,0.063,0.008,0.8,0.006,47,
20110112,강동구,0.021,0.021,0.5,0.007,33,
20110112,강변북로,0.038,0.012,0.5,0.005,48,
20110112,강북구,0.02,0.023,0.4,0.006,26,
20110112,강서구,0.027,0.017,0.4,0.009,36,
20110112,공항대로,0.024,0.019,0.4,0.008,45,
20110112,관악구,0.023,0.021,0.5,0.006,36,
20110112,광진구,0.024,0.02,0.5,0.006,43,
20110112,구로구,0.025,0.026,0.5,0.006,33,
20110112,금천구,0.027,0.019,0.4,0.009,28,
20110112,노원구,0.017,0.026,0.4,0.006,25,
20110112,도봉구,0.008,0.032,0.4,0.006,34,
20110112,도산대로,0.028,0.014,0.6,0.008,40,
20110112,동대문구,0.019,0.022,0.5,0.007,36,
20110112,동작구,0.026,0.022,0.4,0.006,33,
20110112,동작대로,0.037,0.012,0.5,0.006,43,
20110112,마포구,0.033,0.011,0.6,0.007,42,
20110112,서대문구,0.024,0.022,0.5,0.006,40,
20110112,서초구,0.02,0.018,0.4,0.006,36,
20110112,성동구,0.017,0.026,0.4,0.006,38,
20110112,성북구,0.019,0.023,0.5,0.004,29,
20110112,송파구,0.018,0.025,0.4,0.007,34,
20110112,신촌로,0.048,0.01,0.8,0.007,44,
20110112,양천구,0.028,0.016,0.4,0.006,32,
20110112,영등포구,0.029,0.02,0.6,0.007,37,
20110112,영등포로,0.043,0.013,0.9,0.008,49,
20110112,용산구,0.025,0.021,0.7,0.006,40,
20110112,은평구,0.022,0.021,0.7,0.009,38,
20110112,정릉로,0.024,0.02,0.4,0.006,39,
20110112,종로,0.028,0.024,0.5,0.006,33,
20110112,종로구,0.023,0.018,0.4,0.011,30,
20110112,중구,0.014,0.02,0.5,0.007,36,
20110112,중랑구,0.017,0.02,0.4,0.008,36,
20110112,천호대로,0.036,0.014,0.6,0.009,36,
20110112,청계천로,0.03,0.022,1.2,0.009,36,
20110112,한강대로,0.043,0.029,0.5,0.008,44,
20110112,홍릉로,0.035,0.016,0.7,0.011,40,
20110112,홍지문,0.028,0.014,0.4,0.009,35,
20110112,화랑로,0.038,0.015,0.6,0.006,44,
20110113,강남구,0.056,0.005,0.6,0.007,44,
20110113,강남대로,0.091,0.004,1.4,0.009,69,
20110113,강동구,0.038,0.009,0.8,0.007,37,
20110113,강변북로,0.063,0.006,0.9,0.006,66,
20110113,강북구,0.049,0.006,0.8,0.007,34,
20110113,강서구,0.062,0.008,0.9,0.011,53,
20110113,공항대로,0.053,0.005,1,0.01,71,
20110113,관악구,0.049,0.008,0.8,0.006,48,
20110113,광진구,0.04,0.01,0.8,0.006,44,
20110113,구로구,0.05,0.009,0.8,0.007,46,
20110113,금천구,0.056,0.007,0.8,0.01,41,
20110113,노원구,0.049,0.008,0.9,0.008,35,
20110113,도봉구,0.038,0.011,0.8,0.007,41,
20110113,도산대로,0.053,0.005,1.1,0.008,55,
20110113,동대문구,0.049,0.008,0.9,0.008,48,
20110113,동작구,0.058,0.007,0.7,0.007,44,
20110113,동작대로,0.054,0.005,0.7,0.007,57,
20110113,마포구,0.053,0.006,0.8,0.007,49,
20110113,서대문구,0.043,0.01,0.7,0.006,53,
20110113,서초구,0.038,0.007,0.7,0.007,46,
20110113,성동구,0.034,0.014,0.7,0.005,34,
20110113,성북구,0.05,0.008,1,0.007,40,
20110113,송파구,0.043,0.008,0.9,0.008,42,
20110113,신촌로,0.061,0.007,1.2,0.011,52,
20110113,양천구,0.05,0.006,0.8,0.009,47,
20110113,영등포구,0.054,0.005,0.9,0.008,47,
20110113,영등포로,0.067,0.005,1.2,0.009,67,
20110113,용산구,0.048,0.008,1,0.006,48,
