측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20140102,동작구,0.04,0.009,0.6,0.009,47,18
20140102,동작대로,0.069,0.004,0.9,0.008,64,17
20140102,마포구,0.024,0.01,0.7,0.007,53,19
20140102,서대문구,0.037,0.009,0.8,0.007,48,15
20140102,서초구,0.038,0.007,0.6,0.007,56,20
20140102,성동구,0.04,0.006,0.4,0.005,54,19
20140102,성북구,0.044,0.012,0.7,0.008,44,17
20140102,송파구,0.036,0.01,0.7,0.007,58,25
20140102,신촌로,0.044,0.007,1,0.01,71,23
20140102,양천구,0.041,0.009,0.7,0.009,52,16
20140102,영등포구,0.027,0.011,0.7,0.011,53,25
20140102,영등포로,0.075,0.005,0.8,0.01,68,28
20140102,용산구,0.04,0.007,0.5,0.006,53,20
20140102,은평구,0.041,0.01,0.6,0.007,54,19
20140102,정릉로,0.037,0.012,0.6,0.008,48,16
20140102,종로,0.043,0.008,0.7,0.006,59,22
20140102,종로구,0.038,0.008,0.5,0.005,49,16
20140102,중구,0.039,0.011,0.6,0.009,52,16
20140102,중랑구,0.037,0.007,0.7,0.007,52,21
20140102,천호대로,0.056,0.006,0.7,0.007,51,20
20140102,청계천로,0.048,0.008,0.6,0.007,54,21
20140102,한강대로,0.048,0.004,0.9,0.008,58,26
20140102,홍릉로,0.048,0.007,0.8,0.013,53,30
20140102,홍지문,0.045,0.006,0.7,0.01,53,25
20140102,화랑로,0.054,0.006,0.9,0.008,59,28
20140103,강남구,0.055,0.003,0.7,0.008,59,30
20140103,강남대로,0.093,0.003,1.4,0.01,78,40
20140103,강동구,0.056,0.003,0.8,0.008,57,26
20140103,강변북로,0.063,0.003,0.8,0.006,69,41
20140103,강북구,0.053,0.005,0.7,0.008,65,27
20140103,강서구,0.058,0.005,1.1,0.009,63,28
20140103,공항대로,0.057,0.003,1.1,0.01,70,31
20140103,관악구,0.048,0.005,1.2,0.008,63,27
20140103,광진구,0.041,0.005,0.9,0.005,63,29
20140103,구로구,0.059,0.005,1.1,0.009,62,23
20140103,금천구,0.049,0.004,0.9,0.01,53,28
20140103,노원구,0.056,0.003,0.9,0.01,56,24
20140103,도봉구,0.06,0.004,1,0.01,59,26
20140103,도산대로,0.056,0.002,1.5,0.007,62,27
20140103,동대문구,0.056,0.004,1.1,0.008,59,27
20140103,동작구,0.058,0.003,0.9,0.01,54,28
20140103,동작대로,0.078,0.003,1.3,0.009,70,26
20140103,마포구,0.045,0.005,1.1,0.007,63,25
20140103,서대문구,0.064,0.002,1,0.007,53,19
20140103,서초구,0.051,0.003,0.9,0.007,64,25
20140103,성동구,0.053,0.001,0.7,0.006,57,24
20140103,성북구,0.064,0.004,1,0.008,52,22
20140103,송파구,0.049,0.004,1,0.008,59,28
20140103,신촌로,0.057,0.004,1.5,0.012,72,31
20140103,양천구,0.062,0.004,1.1,0.01,65,21
20140103,영등포구,0.039,0.004,1.1,0.009,64,31
20140103,영등포로,0.073,0.002,1.3,0.011,78,33
20140103,용산구,0.059,0.002,0.8,0.007,61,26
20140103,은평구,0.07,0.002,0.9,0.008,58,27
20140103,정릉로,0.066,0.003,1,0.009,61,20
20140103,종로,0.065,0.004,1.2,0.008,67,33
20140103,종로구,0.059,0.003,0.7,0.006,52,24
20140103,중구,0.062,0.003,1.1,0.01,59,23
20140103,중랑구,0.049,0.003,0.8,0.008,59,26
20140103,천호대로,0.062,0.002,0.8,0.008,54,24
20140103,청계천로,0.068,0.003,0.9,0.008,57,28
20140103,한강대로,0.065,0.002,1.3,0.009,66,31
20140103,홍릉로,0.066,0.003,1,0.012,57,41
20140103,홍지문,0.064,0.001,1,0.011,66,36
20140103,화랑로,0.061,0.003,1.1,0.008,68,40
20140104,강남구,0.041,0.006,0.5,0.007,49,25
20140104,강남대로,0.07,0.004,0.9,0.007,64,31
20140104,강동구,0.042,0.008,0.7,0.006,50,23
20140104,강변북로,0.056,0.003,0.7,0.005,63,36
20140104,강북구,0.032,0.011,0.4,0.007,44,19
20140104,강서구,0.03,0.013,0.5,0.006,39,16
20140104,공항대로,0.028,0.011,0.5,0.006,61,21
20140104,관악구,0.031,0.008,0.6,0.005,44,21
20140104,광진구,0.031,0.01,0.7,0.004,52,21
20140104,구로구,0.031,0.01,0.6,0.006,40,17
20140104,금천구,0.029,0.007,0.6,0.006,39,17
20140104,노원구,0.025,0.012,0.5,0.008,40,19
20140104,도봉구,0.032,0.014,0.6,0.008,44,21
20140104,도산대로,0.04,0.003,1.1,0.006,48,24
20140104,동대문구,0.033,0.009,0.7,0.007,44,21
20140104,동작구,0.038,0.006,0.5,0.007,39,20
20140104,동작대로,0.063,0.004,0.9,0.007,55,20
20140104,마포구,0.037,0.009,0.7,0.005,47,21
20140104,서대문구,0.034,0.008,0.8,0.006,42,19
20140104,서초구,0.033,0.006,0.5,0.005,47,21
20140104,성동구,0.038,0.003,0.5,0.004,47,22
20140104,성북구,0.04,0.011,0.6,0.006,40,19
20140104,송파구,0.037,0.008,0.6,0.005,50,25
20140104,신촌로,0.038,0.005,0.9,0.006,60,26
20140104,양천구,0.03,0.01,0.5,0.006,39,15
20140104,영등포구,0.025,0.009,0.7,0.008,41,22
20140104,영등포로,0.046,0.004,0.6,0.008,50,25
20140104,용산구,0.039,0.005,0.5,0.005,50,23
20140104,은평구,0.037,0.009,0.6,0.006,48,23
20140104,정릉로,0.044,0.006,0.7,0.007,48,18
20140104,종로,0.04,0.009,0.7,0.006,51,27
20140104,종로구,0.033,0.007,0.4,0.004,41,19
20140104,중구,0.039,0.007,0.6,0.008,47,19
20140104,중랑구,0.031,0.009,0.6,0.006,49,23
20140104,천호대로,0.049,0.004,0.6,0.006,46,22
20140104,청계천로,0.041,0.007,0.6,0.006,47,22
20140104,한강대로,0.046,0.003,0.9,0.007,53,26
20140104,홍릉로,0.04,0.008,0.6,0.01,45,30
20140104,홍지문,0.042,0.005,0.7,0.007,50,28
20140104,화랑로,0.049,0.006,0.9,0.006,57,33
20140105,강남구,0.039,0.007,0.5,0.006,42,25
20140105,강남대로,0.07,0.004,1.1,0.007,54,31
20140105,강동구,0.047,0.005,0.8,0.006,46,25
20140105,강변북로,0.05,0.004,0.7,0.004,56,34
20140105,강북구,0.032,0.011,0.5,0.006,42,21
20140105,강서구,0.036,0.009,0.7,0.007,43,20
20140105,공항대로,0.038,0.007,0.8,0.006,68,28
20140105,관악구,0.033,0.008,0.7,0.006,44,23
20140105,광진구,0.035,0.008,0.9,0.004,49,27
20140105,구로구,0.035,0.008,0.7,0.006,41,19
20140105,금천구,0.034,0.006,0.7,0.006,38,21
20140105,노원구,0.034,0.007,0.7,0.008,40,22
20140105,도봉구,0.028,0.015,0.6,0.006,42,23
20140105,도산대로,0.036,0.005,1.1,0.005,42,21
20140105,동대문구,0.036,0.008,0.8,0.006,41,23
20140105,동작구,0.043,0.006,0.6,0.007,36,22
20140105,동작대로,0.063,0.003,1,0.007,51,18
20140105,마포구,0.038,0.008,0.7,0.005,45,22
20140105,서대문구,0.04,0.006,0.9,0.005,42,18
20140105,서초구,0.033,0.006,0.6,0.005,41,21
20140105,성동구,0.036,0.004,0.4,0.003,43,22
20140105,성북구,0.042,0.009,0.7,0.005,38,20
20140105,송파구,0.043,0.006,0.8,0.005,45,26
20140105,신촌로,0.038,0.005,1.1,0.008,55,28
20140105,양천구,0.036,0.007,0.7,0.006,43,18
20140105,영등포구,0.025,,0.6,0.007,43,25
20140105,영등포로,0.046,0.004,0.7,0.008,50,23
20140105,용산구,0.038,0.005,0.6,0.005,43,23
20140105,은평구,0.042,0.007,0.7,0.006,44,26
20140105,정릉로,0.043,0.007,0.8,0.007,45,19
20140105,종로,0.042,0.007,0.7,0.005,49,26
20140105,종로구,0.038,0.006,0.5,0.004,39,20
20140105,중구,0.04,0.007,0.8,0.007,44,21
20140105,중랑구,0.035,0.006,0.7,0.006,44,24
20140105,천호대로,0.053,0.003,0.8,0.006,44,22
20140105,청계천로,0.043,0.006,0.6,0.006,45,24
20140105,한강대로,0.045,0.003,0.9,0.006,49,28
20140105,홍릉로,0.045,0.005,0.7,0.009,45,33
20140105,홍지문,0.042,0.006,0.6,0.007,45,28
20140105,화랑로,0.048,0.005,1,0.006,56,31
20140106,강남구,0.059,0.004,0.8,0.009,72,44
20140106,강남대로,0.095,0.003,1.5,0.011,87,55
20140106,강동구,0.056,0.004,0.9,0.008,63,35
20140106,강변북로,0.066,0.003,0.9,0.007,83,54
20140106,강북구,0.048,0.006,0.7,0.009,64,33
20140106,강서구,0.066,0.004,1.3,0.012,77,39
20140106,공항대로,0.06,0.003,1.2,0.01,101,50
20140106,관악구,0.052,0.004,1.3,0.01,75,42
20140106,광진구,0.04,0.007,0.9,0.007,63,37
20140106,구로구,0.06,0.004,1.2,0.011,57,38
20140106,금천구,0.052,0.003,0.9,0.01,63,36
20140106,노원구,0.05,0.004,1,0.01,61,30
20140106,도봉구,0.052,0.005,0.9,0.01,60,37
20140106,도산대로,0.057,0.002,1.7,0.008,71,43
20140106,동대문구,0.053,0.005,1.2,0.009,64,39
20140106,동작구,0.063,0.002,0.9,0.01,61,39
20140106,동작대로,0.086,0.004,1.4,0.01,82,32
20140106,마포구,0.064,0.005,1.1,0.008,75,42
20140106,서대문구,0.061,0.004,1,0.008,63,29
20140106,서초구,0.054,0.003,1,0.008,74,41
20140106,성동구,0.055,0.003,0.7,0.006,66,39
20140106,성북구,0.063,0.005,1.1,0.009,57,31
20140106,송파구,0.055,0.005,1.1,0.008,70,42
20140106,신촌로,0.053,0.004,1.6,0.012,87,49
20140106,양천구,0.063,0.003,1.2,0.01,77,32
20140106,영등포구,0.04,0.005,1.1,0.01,73,45
20140106,영등포로,0.073,0.003,1.2,0.01,94,47
20140106,용산구,0.053,0.004,0.8,0.007,67,37
20140106,은평구,0.06,0.005,0.9,0.008,65,40
20140106,정릉로,0.063,0.003,1,0.01,70,27
20140106,종로,0.065,0.004,1.1,0.008,78,44
20140106,종로구,0.056,0.004,0.7,0.007,61,34
20140106,중구,0.057,0.004,1.1,0.01,67,35
20140106,중랑구,0.043,0.006,0.8,0.008,62,37
20140106,천호대로,0.067,0.002,1,0.008,62,33
20140106,청계천로,0.064,0.003,0.9,0.008,70,40
20140106,한강대로,0.065,0.002,1.3,0.008,73,39
20140106,홍릉로,0.061,0.004,0.9,0.012,62,52
20140106,홍지문,0.061,0.002,1,0.011,76,48
20140106,화랑로,0.06,0.004,1.2,0.008,77,46
20140107,강남구,0.063,0.003,0.8,0.011,87,56
20140107,강남대로,0.105,0.003,1.5,0.012,107,69
20140107,강동구,0.068,0.002,1,0.009,87,49
20140107,강변북로,0.074,0.002,1,0.007,106,74
20140107,강북구,0.06,0.003,0.8,0.01,88,47
20140107,강서구,0.079,0.003,1.5,0.017,94,48
20140107,공항대로,0.07,0.003,1.5,0.013,115,62
20140107,관악구,0.052,0.004,1.3,0.011,92,52
20140107,광진구,0.049,0.004,1,0.008,96,52
20140107,구로구,0.07,0.004,1.3,0.012,89,48
20140107,금천구,0.059,0.003,1,0.012,74,47
20140107,노원구,0.066,0.002,1.1,0.012,75,42
20140107,도봉구,0.073,0.002,1.2,0.012,81,50
20140107,도산대로,0.059,0.002,1.7,0.01,76,50
20140107,동대문구,0.064,0.003,1.3,0.011,83,50
20140107,동작구,0.069,0.002,0.9,0.011,69,47
20140107,동작대로,0.092,0.004,1.4,0.012,96,42
20140107,마포구,0.07,0.004,1.1,0.01,86,47
20140107,서대문구,0.074,0.002,1.1,0.01,78,37
20140107,서초구,0.059,0.004,1.1,0.009,86,47
20140107,성동구,0.063,0.001,0.8,0.007,82,47
20140107,성북구,0.075,0.003,1.2,0.011,76,44
20140107,송파구,0.069,0.003,1.3,0.01,89,54
20140107,신촌로,0.059,0.003,1.7,0.013,99,56
20140107,양천구,0.073,0.004,1.3,0.013,94,37
20140107,영등포구,0.046,0.004,1.3,0.012,90,56
20140107,영등포로,0.086,0.002,1.4,0.012,114,59
20140107,용산구,0.061,0.002,0.8,0.008,78,45
20140107,은평구,0.076,0.002,1,0.01,83,50
20140107,정릉로,0.074,0.002,1.1,0.012,85,38
20140107,종로,0.072,0.003,1.2,0.01,101,63
20140107,종로구,0.064,0.002,0.8,0.009,75,41
20140107,중구,0.064,0.003,1.3,0.012,81,42
20140107,중랑구,0.059,0.002,1,0.009,86,52
20140107,천호대로,0.07,0.002,1,0.009,82,50
20140107,청계천로,0.071,0.002,0.7,0.009,84,50
20140107,한강대로,0.07,0.002,1.3,0.01,86,47
20140107,홍릉로,0.077,0.002,1.2,0.014,88,80
20140107,홍지문,0.068,0.001,1.1,0.013,102,62
20140107,화랑로,0.075,0.003,1.6,0.009,115,70
20140108,강남구,0.039,0.012,0.6,0.009,75,46
20140108,강남대로,0.07,0.005,1,0.009,85,56
20140108,강동구,0.044,0.009,0.8,0.007,71,38
20140108,강변북로,0.049,0.007,0.6,0.006,86,61
20140108,강북구,0.034,0.016,0.5,0.008,70,37
20140108,강서구,0.036,0.014,0.8,0.011,69,32
20140108,공항대로,0.034,0.011,0.9,0.008,86,43
20140108,관악구,0.026,0.012,0.8,0.009,77,42
20140108,광진구,0.032,0.013,0.8,0.006,83,38
20140108,구로구,0.034,0.011,0.7,0.01,71,37
20140108,금천구,0.031,0.01,0.7,0.01,68,43
20140108,노원구,0.034,0.011,0.7,0.009,47,37
20140108,도봉구,0.035,0.017,0.8,0.008,65,38
20140108,도산대로,0.039,0.007,1.4,0.007,63,41
20140108,동대문구,0.032,0.013,0.8,0.008,66,40
20140108,동작구,0.038,0.01,0.6,0.01,58,41
20140108,동작대로,0.058,0.007,0.9,0.009,75,35
20140108,마포구,0.036,0.012,0.7,0.007,70,36
20140108,서대문구,0.037,0.011,0.8,0.007,64,32
20140108,서초구,0.033,0.011,0.7,0.007,70,38
20140108,성동구,0.034,0.01,0.5,0.005,71,38
20140108,성북구,0.041,0.015,0.8,0.006,59,31
20140108,송파구,0.04,0.013,0.8,0.007,69,39
20140108,신촌로,0.042,0.006,1,0.008,88,46
20140108,양천구,0.036,0.011,0.7,0.008,68,31
20140108,영등포구,0.026,0.012,0.8,0.008,70,47
20140108,영등포로,0.05,0.006,0.8,0.01,85,56
20140108,용산구,0.037,0.01,0.6,0.006,67,36
20140108,은평구,0.04,0.011,0.7,0.007,66,38
20140108,정릉로,0.038,0.013,0.6,0.008,62,30
20140108,종로,0.032,0.013,0.7,0.007,78,49
20140108,종로구,0.032,0.01,0.4,0.006,55,29
20140108,중구,0.033,0.013,0.6,0.009,61,33
20140108,중랑구,0.035,0.011,0.7,0.008,72,46
20140108,천호대로,0.052,0.005,0.7,0.008,68,42
20140108,청계천로,0.035,0.012,0.5,0.007,63,35
20140108,한강대로,0.047,0.004,0.8,0.007,69,44
20140108,홍릉로,0.053,0.007,0.9,0.012,76,64
20140108,홍지문,0.038,0.009,0.6,0.01,77,50
20140108,화랑로,0.049,0.008,1.1,0.008,78,56
20140109,강남구,0.019,0.025,0.2,0.005,20,8
20140109,강남대로,0.052,0.011,0.5,0.005,26,11
20140109,강동구,0.018,0.023,0.4,0.004,18,6
20140109,강변북로,0.034,0.013,0.2,0.003,28,15
20140109,강북구,0.015,0.032,0.2,0.004,18,7
20140109,강서구,0.024,0.023,0.3,0.006,19,4
20140109,공항대로,0.02,0.019,0.4,0.006,35,11
20140109,관악구,0.016,0.022,0.4,0.004,21,9
20140109,광진구,0.016,0.024,0.3,0.003,25,7
20140109,구로구,0.017,0.019,0.4,0.005,23,8
20140109,금천구,0.015,0.02,0.4,0.005,20,7
20140109,노원구,0.014,0.019,0.3,0.005,18,10
20140109,도봉구,0.01,0.032,0.3,0.004,18,6
20140109,도산대로,0.023,0.016,,0.004,20,8
20140109,동대문구,0.014,0.023,0.4,0.004,19,6
20140109,동작구,0.021,0.02,0.3,0.005,16,8
20140109,동작대로,0.044,0.013,0.5,0.005,22,8
20140109,마포구,0.018,0.021,0.4,0.003,20,7
20140109,서대문구,0.015,0.021,0.5,0.004,18,7
20140109,서초구,0.02,0.019,0.3,0.004,24,7
20140109,성동구,0.015,0.019,0.1,0.002,21,7
20140109,성북구,0.017,0.028,0.2,0.003,16,6
20140109,송파구,0.017,0.024,0.2,0.003,18,7
20140109,신촌로,0.033,0.012,0.3,0.005,29,8
20140109,양천구,0.021,0.017,0.4,0.004,18,8
20140109,영등포구,0.016,0.02,0.3,0.006,19,9
20140109,영등포로,0.033,0.013,0.3,0.005,24,10
20140109,용산구,0.019,0.02,0.2,0.004,21,7
20140109,은평구,0.02,0.021,0.5,0.005,21,7
20140109,정릉로,0.02,0.023,0.3,0.005,19,7
20140109,종로,0.017,0.025,0.3,0.004,24,11
20140109,종로구,0.015,0.02,0.2,0.003,17,5
20140109,중구,0.016,0.024,0.2,0.004,21,6
20140109,중랑구,0.015,0.023,0.3,0.005,20,8
20140109,천호대로,0.036,0.013,0.3,0.007,24,10
20140109,청계천로,0.02,0.025,0.3,0.004,20,
20140109,한강대로,0.033,0.01,0.5,0.003,23,12
20140109,홍릉로,0.034,0.016,0.5,0.008,24,13
20140109,홍지문,0.025,0.019,0.3,0.005,16,10
20140109,화랑로,0.032,0.014,0.5,0.004,25,11
20140110,강남구,0.042,0.007,0.4,0.007,34,19
20140110,강남대로,0.077,0.005,0.9,0.009,47,27
20140110,강동구,0.047,0.005,0.7,0.006,38,19
20140110,강변북로,0.058,0.004,0.5,0.006,47,27
20140110,강북구,0.04,0.008,0.5,0.007,37,20
20140110,강서구,0.036,0.007,0.7,0.01,34,19
20140110,공항대로,0.042,0.006,0.7,0.009,45,22
20140110,관악구,0.031,0.008,0.7,0.007,38,20
20140110,광진구,0.036,0.007,0.7,0.005,42,19
20140110,구로구,0.041,0.007,0.6,0.009,35,17
20140110,금천구,0.038,0.005,0.6,0.006,33,19
20140110,노원구,0.042,0.006,0.7,0.008,33,19
20140110,도봉구,0.041,0.009,0.6,0.007,33,19
20140110,도산대로,0.041,0.006,0.9,0.007,35,20
20140110,동대문구,0.038,0.008,0.7,0.007,33,18
20140110,동작구,0.045,0.006,0.5,0.008,34,19
20140110,동작대로,0.062,0.006,0.8,0.008,43,17
20140110,마포구,0.036,0.01,0.6,0.006,35,17
20140110,서대문구,0.041,0.008,0.7,0.007,31,14
20140110,서초구,0.035,0.009,0.5,0.007,32,16
20140110,성동구,0.038,0.004,0.3,0.004,34,17
20140110,성북구,0.05,0.008,0.6,0.006,32,17
20140110,송파구,0.041,0.008,0.6,0.006,33,19
20140110,신촌로,0.048,0.007,0.9,0.007,44,24
20140110,양천구,0.045,0.005,0.7,0.007,37,15
20140110,영등포구,0.03,0.009,0.6,0.007,35,21
20140110,영등포로,0.06,0.005,0.7,0.006,47,25
20140110,용산구,0.039,0.006,0.4,0.005,33,17
20140110,은평구,0.044,0.009,0.7,0.007,36,19
20140110,정릉로,0.049,0.007,0.7,0.008,41,13
20140110,종로,0.053,0.008,0.7,0.007,43,23
20140110,종로구,0.04,0.006,0.4,0.005,30,16
20140110,중구,0.038,0.01,0.5,0.007,33,13
20140110,중랑구,0.037,0.008,0.5,0.006,34,18
20140110,천호대로,0.047,0.004,0.6,0.009,37,18
20140110,청계천로,0.047,0.007,0.6,0.006,35,29
20140110,한강대로,0.048,0.004,0.8,0.006,39,22
20140110,홍릉로,0.05,0.006,0.7,0.01,37,25
20140110,홍지문,0.049,0.005,0.6,0.008,33,20
20140110,화랑로,0.052,0.004,0.9,0.007,41,26
20140111,강남구,0.052,0.005,0.6,0.008,52,33
20140111,강남대로,0.084,0.004,1.1,0.009,66,41
20140111,강동구,0.056,0.004,0.9,0.007,54,31
20140111,강변북로,0.067,0.003,0.8,0.007,70,45
20140111,강북구,0.048,0.008,0.6,0.008,52,22
20140111,강서구,0.048,0.006,0.9,0.011,49,25
20140111,공항대로,0.046,0.005,1,0.009,65,33
20140111,관악구,0.035,0.006,0.9,0.009,53,29
20140111,광진구,0.044,0.006,0.9,0.005,59,30
20140111,구로구,0.051,0.006,0.9,0.01,50,26
20140111,금천구,0.047,0.004,0.9,0.008,47,30
20140111,노원구,0.052,0.005,1,0.01,48,27
20140111,도봉구,0.051,0.008,0.9,0.009,47,28
20140111,도산대로,0.05,0.003,0.9,0.008,50,30
20140111,동대문구,0.052,0.005,1.1,0.009,54,30
20140111,동작구,0.053,0.004,0.7,0.009,42,30
20140111,동작대로,0.072,0.004,1.1,0.01,62,27
20140111,마포구,0.043,0.006,0.8,0.008,50,25
20140111,서대문구,0.051,0.005,0.9,0.008,42,21
20140111,서초구,0.045,0.005,0.7,0.007,49,26
20140111,성동구,0.051,0.003,0.6,0.006,51,28
20140111,성북구,0.062,0.006,1,0.009,45,25
20140111,송파구,0.051,0.006,0.9,0.007,49,29
20140111,신촌로,0.071,0.005,1.1,0.009,64,30
20140111,양천구,0.052,0.005,0.8,0.009,51,20
20140111,영등포구,0.034,0.007,0.8,0.009,48,30
20140111,영등포로,0.067,0.003,0.9,0.009,65,35
20140111,용산구,0.05,0.004,0.7,0.007,52,29
20140111,은평구,0.051,0.007,0.8,0.007,47,28
20140111,정릉로,0.06,0.005,0.9,0.01,59,25
20140111,종로,0.061,0.005,1,0.008,67,40
20140111,종로구,0.054,0.006,0.7,0.006,47,26
20140111,중구,0.051,0.007,0.9,0.009,48,23
20140111,중랑구,0.051,0.005,0.9,0.008,56,34
20140111,천호대로,,,,,,
20140111,청계천로,0.064,0.004,0.8,0.008,54,36
20140111,한강대로,0.058,0.003,1.1,0.008,56,34
20140111,홍릉로,0.063,0.004,0.9,0.013,56,41
20140111,홍지문,0.059,0.003,0.9,0.01,64,40
20140111,화랑로,0.058,0.004,1.1,0.007,55,39
20140112,강남구,0.035,0.015,0.6,0.009,58,32
20140112,강남대로,0.062,0.007,0.8,0.009,71,42
20140112,강동구,0.042,0.013,0.9,0.008,56,27
20140112,강변북로,0.046,0.009,0.6,0.006,66,43
20140112,강북구,0.034,0.018,0.5,0.008,55,14
20140112,강서구,0.031,0.014,0.8,0.012,59,29
20140112,공항대로,0.033,0.013,0.9,0.009,74,31
20140112,관악구,0.024,0.015,0.8,0.009,66,31
20140112,광진구,0.031,0.015,0.8,0.005,67,31
20140112,구로구,0.035,0.013,0.9,0.01,63,28
20140112,금천구,0.031,0.013,0.8,0.008,58,30
20140112,노원구,0.037,0.012,0.8,0.011,55,26
20140112,도봉구,0.033,0.021,0.8,0.009,53,26
20140112,도산대로,0.037,0.011,0.8,0.008,58,28
20140112,동대문구,0.034,0.014,0.9,0.009,56,27
20140112,동작구,0.039,0.013,0.6,0.009,53,33
20140112,동작대로,0.057,0.009,0.9,0.01,70,31
20140112,마포구,0.026,0.015,0.7,0.008,65,27
20140112,서대문구,0.036,0.013,0.8,0.009,59,29
20140112,서초구,0.032,0.015,0.7,0.007,60,26
20140112,성동구,0.033,0.012,0.5,0.005,57,26
20140112,성북구,0.045,0.018,0.9,0.009,51,24
20140112,송파구,0.035,0.015,0.9,0.008,54,27
20140112,신촌로,0.061,0.008,1,0.009,79,32
20140112,양천구,0.035,0.011,0.7,0.009,63,24
20140112,영등포구,0.024,0.015,0.7,0.01,62,34
20140112,영등포로,0.051,0.007,0.8,0.008,77,44
20140112,용산구,0.032,0.011,0.5,0.007,59,29
20140112,은평구,0.037,0.013,0.8,0.008,60,28
20140112,정릉로,0.038,0.013,0.7,0.01,63,27
20140112,종로,0.034,0.015,0.6,0.007,68,38
20140112,종로구,0.034,0.014,0.5,0.006,50,22
20140112,중구,0.033,0.016,0.7,0.009,60,27
20140112,중랑구,0.037,0.013,0.2,0.008,58,31
20140112,천호대로,,,,,,
20140112,청계천로,0.038,0.015,0.5,0.008,57,12
20140112,한강대로,0.044,0.006,0.9,0.008,66,36
20140112,홍릉로,0.051,0.01,1,0.014,59,42
20140112,홍지문,0.041,0.012,0.8,0.011,68,40
20140112,화랑로,0.045,0.009,1,0.007,56,34
20140113,강남구,0.032,0.015,0.3,0.005,28,13
20140113,강남대로,0.065,0.008,0.6,0.006,36,15
20140113,강동구,0.028,0.017,0.5,0.004,26,11
20140113,강변북로,0.052,0.007,0.3,0.004,40,19
20140113,강북구,0.023,0.024,0.3,0.005,26,9
20140113,강서구,0.026,0.016,0.4,0.007,30,9
20140113,공항대로,0.029,0.015,0.4,0.006,43,17
20140113,관악구,0.023,0.014,0.5,0.005,30,13
20140113,광진구,0.024,0.018,0.4,0.003,29,13
