측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20100101,강남구,0.037,0.007,0.6,0.006,36,
20100101,강남대로,0.066,0.003,1,0.008,48,
20100101,강동구,0.027,0.011,0.3,0.008,29,
20100101,강변북로,0.037,0.005,0.6,0.005,34,
20100101,강북구,0.038,0.009,0.7,0.008,33,
20100101,강서구,0.037,0.007,0.5,0.008,34,
20100101,관악구,0.038,0.005,0.8,0.006,36,
20100101,광진구,0.029,0.012,0.5,0.006,32,
20100101,구로구,0.038,0.005,0.7,0.006,33,
20100101,금천구,0.029,0.007,0.6,0.005,33,
20100101,노원구,0.032,0.009,0.5,0.008,30,
20100101,도봉구,0.031,0.01,0.7,0.006,31,
20100101,도산대로,0.035,0.005,0.7,0.006,38,
20100101,동대문구,0.035,0.007,0.6,0.007,35,
20100101,동작구,0.038,0.008,0.6,0.006,32,
20100101,마포구,0.036,0.004,0.6,0.006,34,
20100101,서대문구,0.042,0.009,0.7,0.009,32,
20100101,서초구,0.033,0.005,0.6,0.006,32,
20100101,성동구,0.028,0.008,0.6,0.006,31,
20100101,성북구,0.04,0.005,0.7,0.006,33,
20100101,송파구,0.028,0.01,0.6,0.007,32,
20100101,신촌로,0.046,0.006,0.9,0.007,37,
20100101,양천구,0.037,0.009,0.8,0.008,36,
20100101,영등포구,0.039,0.006,0.6,0.01,31,
20100101,영등포로,0.049,0.005,0.7,0.007,40,
20100101,용산구,0.037,0.007,0.4,0.011,34,
20100101,은평구,0.035,0.01,1.1,0.007,29,
20100101,종로,0.05,0.005,0.5,0.008,41,
20100101,종로구,0.038,0.01,0.8,0.008,36,
20100101,중구,0.039,0.006,0.8,0.007,33,
20100101,중랑구,0.028,0.012,0.4,0.006,33,
20100101,천호대로,0.037,0.004,0.6,0.008,25,
20100101,청계천로,0.039,0.005,0.5,0.006,32,
20100101,한강대로,0.059,0.005,0.8,0.006,41,
20100101,홍릉로,0.043,0.007,0.7,0.005,37,
20100101,홍지문,0.041,0.006,0.7,0.007,34,
20100101,화랑로,0.046,0.004,0.8,0.006,42,
20100102,강남구,0.037,0.008,0.6,0.008,56,
20100102,강남대로,0.063,0.004,0.9,0.007,70,
20100102,강동구,0.028,0.012,0.4,0.01,45,
20100102,강변북로,0.04,0.006,0.7,0.006,53,
20100102,강북구,0.033,0.015,0.6,0.01,47,
20100102,강서구,0.034,0.008,0.5,0.008,53,
20100102,관악구,0.036,0.006,0.8,0.007,59,
20100102,광진구,0.029,0.014,0.6,0.007,45,
20100102,구로구,0.037,0.007,0.7,0.006,56,
20100102,금천구,0.03,0.01,0.6,0.006,56,
20100102,노원구,0.027,0.014,0.5,0.009,47,
20100102,도봉구,0.025,0.016,0.6,0.008,44,
20100102,도산대로,0.035,0.006,0.6,0.007,52,
20100102,동대문구,0.031,0.01,0.6,0.008,50,
20100102,동작구,0.038,0.009,0.6,0.007,57,
20100102,마포구,0.035,0.005,0.7,0.006,54,
20100102,서대문구,0.033,0.019,0.6,0.01,53,
20100102,서초구,0.031,0.008,0.6,0.007,55,
20100102,성동구,0.028,0.01,0.6,0.007,51,
20100102,성북구,0.035,0.008,0.7,0.006,42,
20100102,송파구,0.028,0.012,0.6,0.007,46,
20100102,신촌로,0.052,0.005,1.1,0.006,56,
20100102,양천구,0.038,0.009,0.8,0.009,62,
20100102,영등포구,0.037,0.007,0.7,0.008,53,
20100102,영등포로,0.049,0.005,0.7,0.009,64,
20100102,용산구,0.036,0.008,0.4,0.012,51,
20100102,은평구,0.028,0.017,1,0.009,47,
20100102,종로,0.041,0.006,0.5,0.008,57,
20100102,종로구,0.033,0.015,0.7,0.009,53,
20100102,중구,0.033,0.01,0.8,0.008,48,
20100102,중랑구,0.032,0.011,0.5,0.007,49,
20100102,천호대로,0.037,0.004,0.6,0.007,40,
20100102,청계천로,0.034,0.008,0.5,0.007,45,
20100102,한강대로,0.051,0.005,0.7,0.007,59,
20100102,홍릉로,0.043,0.008,0.8,0.006,49,
20100102,홍지문,0.038,0.008,0.7,0.008,48,
20100102,화랑로,0.046,0.006,0.8,0.007,59,
20100103,강남구,0.041,0.012,0.7,0.007,50,
20100103,강남대로,0.061,0.007,0.9,0.007,67,
20100103,강동구,0.034,0.012,0.5,0.01,42,
20100103,강변북로,0.044,0.009,0.8,0.005,51,
20100103,강북구,0.036,0.017,0.8,0.009,44,
20100103,강서구,0.029,0.019,0.5,0.008,49,
20100103,관악구,0.032,0.014,0.7,0.006,50,
20100103,광진구,0.032,0.016,0.6,0.007,46,
20100103,구로구,0.033,0.015,0.7,0.006,48,
20100103,금천구,0.026,0.018,0.6,0.005,45,
20100103,노원구,0.034,0.014,0.6,0.008,45,
20100103,도봉구,0.028,0.019,0.7,0.007,49,
20100103,도산대로,0.036,0.011,0.7,0.007,51,
20100103,동대문구,0.03,0.013,0.6,0.007,50,
20100103,동작구,0.037,0.016,0.6,0.006,44,
20100103,마포구,0.033,0.01,0.7,0.006,51,
20100103,서대문구,0.034,0.024,0.7,0.01,45,
20100103,서초구,0.033,0.012,0.6,0.007,49,
20100103,성동구,0.027,0.016,0.7,0.007,46,
20100103,성북구,0.036,0.012,0.7,0.006,46,
20100103,송파구,0.028,0.018,0.6,0.007,46,
20100103,신촌로,0.049,0.01,1,0.007,53,
20100103,양천구,0.032,0.021,0.8,0.008,50,
20100103,영등포구,0.034,0.017,0.6,0.01,48,
20100103,영등포로,0.044,0.013,0.6,0.007,54,
20100103,용산구,0.036,0.014,0.4,0.012,49,
20100103,은평구,0.028,0.021,0.9,0.009,47,
20100103,종로,0.033,0.011,0.4,0.008,50,
20100103,종로구,0.033,0.02,0.7,0.008,44,
20100103,중구,0.032,0.016,0.8,0.008,48,
20100103,중랑구,0.037,0.012,0.5,0.007,52,
20100103,천호대로,0.042,0.006,0.7,0.008,34,
20100103,청계천로,0.034,0.014,0.5,0.006,43,
20100103,한강대로,0.054,0.011,0.8,0.007,55,
20100103,홍릉로,0.043,0.013,0.8,0.006,47,
20100103,홍지문,0.034,0.014,0.6,0.008,43,
20100103,화랑로,0.049,0.008,0.9,0.006,60,
20100104,강남구,0.042,0.009,0.6,0.005,38,
20100104,강남대로,0.06,0.005,0.7,0.004,46,
20100104,강동구,0.03,0.014,0.3,0.007,32,
20100104,강변북로,0.04,0.008,0.6,0.003,38,
20100104,강북구,0.037,0.015,0.7,0.007,37,
20100104,강서구,0.035,0.014,0.4,0.006,37,
20100104,관악구,0.036,0.01,0.7,0.004,39,
20100104,광진구,0.032,0.015,0.6,0.004,34,
20100104,구로구,0.037,0.01,0.7,0.003,38,
20100104,금천구,0.028,0.013,0.5,0.003,38,
20100104,노원구,0.033,0.014,0.5,0.006,37,
20100104,도봉구,0.027,0.018,0.7,0.004,33,
20100104,도산대로,0.037,0.008,0.6,0.004,40,
20100104,동대문구,0.035,0.01,0.6,0.005,38,
20100104,동작구,0.037,0.015,0.6,0.004,39,
20100104,마포구,0.036,0.007,0.7,0.004,42,
20100104,서대문구,0.032,0.025,0.5,0.006,37,
20100104,서초구,0.033,0.011,0.6,0.004,37,
20100104,성동구,0.031,0.012,0.6,0.004,38,
20100104,성북구,0.037,0.011,0.7,0.004,34,
20100104,송파구,0.03,0.015,0.6,0.006,34,
20100104,신촌로,0.052,0.006,0.9,0.005,42,
20100104,양천구,0.039,0.012,0.8,0.007,43,
20100104,영등포구,0.04,0.011,0.6,0.005,37,
20100104,영등포로,0.051,0.007,0.6,0.006,47,
20100104,용산구,0.038,0.011,0.4,0.01,38,
20100104,은평구,0.032,0.018,0.9,0.006,35,
20100104,종로,0.044,0.007,0.5,0.006,43,
20100104,종로구,0.039,0.014,0.9,0.006,43,
20100104,중구,0.037,0.012,0.9,0.006,37,
20100104,중랑구,0.036,0.011,0.5,0.005,40,
20100104,천호대로,0.042,0.004,0.5,0.005,29,
20100104,청계천로,0.038,0.01,0.5,0.005,35,
20100104,한강대로,0.056,0.006,0.7,0.005,45,
20100104,홍릉로,0.046,0.01,0.7,0.005,38,
20100104,홍지문,0.04,0.009,0.6,0.006,39,
20100104,화랑로,0.048,0.008,0.7,0.004,47,
20100105,강남구,0.032,0.017,0.5,0.006,50,
20100105,강남대로,0.057,0.009,0.7,0.005,62,
20100105,강동구,0.026,0.02,0.3,0.008,38,
20100105,강변북로,0.035,0.014,0.6,0.004,47,
20100105,강북구,0.025,0.028,0.5,0.008,40,
20100105,강서구,0.03,0.019,0.4,0.007,54,
20100105,관악구,0.024,0.02,0.5,0.005,52,
20100105,광진구,0.021,0.028,0.4,0.006,48,
20100105,구로구,0.027,0.02,0.6,0.006,54,
20100105,금천구,0.021,0.024,0.4,0.004,45,
20100105,노원구,0.024,0.023,0.4,0.007,41,
20100105,도봉구,0.011,0.035,0.5,0.006,46,
20100105,도산대로,0.029,0.016,0.5,0.006,51,
20100105,동대문구,0.018,0.019,0.4,0.006,49,
20100105,동작구,0.028,0.025,0.5,0.006,48,
20100105,마포구,0.029,0.012,0.6,0.005,54,
20100105,서대문구,0.026,0.034,0.6,0.008,56,
20100105,서초구,0.027,0.018,0.5,0.006,51,
20100105,성동구,0.019,0.025,0.5,0.006,50,
20100105,성북구,0.024,0.022,0.5,0.005,44,
20100105,송파구,0.018,0.027,0.5,0.006,47,
20100105,신촌로,0.048,0.011,0.8,0.005,55,
20100105,양천구,0.029,0.024,0.7,0.008,53,
20100105,영등포구,0.035,0.019,0.6,0.008,52,
20100105,영등포로,0.041,0.015,0.6,0.006,53,
20100105,용산구,0.03,0.019,0.3,0.011,51,
20100105,은평구,0.023,0.029,0.9,0.007,48,
20100105,종로,0.022,0.015,0.4,0.006,49,
20100105,종로구,0.025,0.028,0.6,0.008,48,
20100105,중구,0.023,0.022,0.7,0.007,49,
20100105,중랑구,0.029,0.02,0.4,0.006,50,
20100105,천호대로,0.036,0.009,0.5,0.007,33,
20100105,청계천로,0.027,0.022,0.4,0.006,46,
20100105,한강대로,0.048,0.011,0.6,0.006,55,
20100105,홍릉로,0.037,0.019,0.7,0.006,45,
20100105,홍지문,0.028,0.02,0.5,0.007,41,
20100105,화랑로,0.044,0.013,0.7,0.005,49,
20100106,강남구,0.04,0.014,0.6,0.005,37,
20100106,강남대로,0.073,0.005,1,0.006,50,
20100106,강동구,0.041,0.009,0.5,0.008,40,
20100106,강변북로,0.045,0.011,0.6,0.004,38,
20100106,강북구,0.044,0.016,0.8,0.008,38,
20100106,강서구,0.038,0.013,0.5,0.007,42,
20100106,관악구,0.03,0.016,0.5,0.005,38,
20100106,광진구,0.036,0.017,0.6,0.005,39,
20100106,구로구,0.031,0.017,0.6,0.005,42,
20100106,금천구,0.026,0.02,0.4,0.004,38,
20100106,노원구,0.047,0.009,0.7,0.008,43,
20100106,도봉구,0.03,0.021,0.7,0.006,41,
20100106,도산대로,0.034,0.012,0.6,0.005,37,
20100106,동대문구,0.025,0.015,0.5,0.005,34,
20100106,동작구,0.034,0.019,0.5,0.005,35,
20100106,마포구,0.035,0.01,0.5,0.004,39,
20100106,서대문구,0.033,0.027,0.5,0.008,38,
20100106,서초구,0.034,0.013,0.4,0.005,34,
20100106,성동구,0.027,0.02,0.6,0.005,35,
20100106,성북구,0.039,0.015,0.7,0.004,33,
20100106,송파구,0.04,0.014,0.9,0.005,52,
20100106,신촌로,0.052,0.009,0.9,0.007,43,
20100106,양천구,0.034,0.02,0.7,0.007,41,
20100106,영등포구,0.044,0.011,0.6,0.007,39,
20100106,영등포로,0.049,0.011,0.6,0.006,44,
20100106,용산구,0.036,0.015,0.3,0.01,37,
20100106,은평구,0.029,0.022,0.8,0.006,34,
20100106,종로,0.026,0.013,0.3,0.005,33,
20100106,종로구,0.028,0.025,0.5,0.007,34,
20100106,중구,0.025,0.02,0.6,0.007,35,
20100106,중랑구,0.044,0.012,0.4,0.005,38,
20100106,천호대로,0.053,0.004,0.8,0.007,38,
20100106,청계천로,0.031,0.018,0.4,0.005,32,
20100106,한강대로,0.052,0.011,0.6,0.005,41,
20100106,홍릉로,0.051,0.012,0.8,0.005,36,
20100106,홍지문,0.032,0.016,0.5,0.006,30,
20100106,화랑로,0.062,0.006,0.9,0.004,53,
20100107,강남구,0.06,0.006,0.9,0.006,65,
20100107,강남대로,0.095,0.003,1.4,0.008,78,
20100107,강동구,0.045,0.009,0.6,0.009,57,
20100107,강변북로,0.063,0.005,0.9,0.005,60,
20100107,강북구,0.06,0.013,1.1,0.012,69,
20100107,강서구,0.05,0.009,0.7,0.009,68,
20100107,관악구,0.05,0.008,0.8,0.005,57,
20100107,광진구,0.051,0.009,0.7,0.006,67,
20100107,구로구,0.045,0.011,0.8,0.006,54,
20100107,금천구,0.041,0.012,0.7,0.005,49,
20100107,노원구,0.057,0.007,0.9,0.011,74,
20100107,도봉구,0.047,0.01,1,0.011,76,
20100107,도산대로,0.053,0.006,0.9,0.006,62,
20100107,동대문구,0.051,0.008,0.9,0.008,67,
20100107,동작구,0.057,0.009,0.8,0.006,53,
20100107,마포구,0.05,0.007,0.8,0.005,60,
20100107,서대문구,0.048,0.018,0.7,0.009,49,
20100107,서초구,0.054,0.007,0.7,0.006,58,
20100107,성동구,0.046,0.009,0.8,0.006,63,
20100107,성북구,0.06,0.006,1,0.008,65,
20100107,송파구,0.055,0.007,1.2,0.009,71,
20100107,신촌로,0.064,0.008,1.2,0.007,59,
20100107,양천구,0.05,0.012,1,0.008,62,
20100107,영등포구,0.054,0.007,0.7,0.008,54,
20100107,영등포로,0.063,0.007,0.8,0.006,59,
20100107,용산구,0.055,0.009,0.6,0.011,61,
20100107,은평구,0.038,0.018,0.9,0.006,48,
20100107,종로,0.057,0.006,0.6,0.007,61,
20100107,종로구,0.055,0.014,1.1,0.009,62,
20100107,중구,0.049,0.01,1,0.008,60,
20100107,중랑구,0.051,0.009,0.5,0.007,67,
20100107,천호대로,0.061,0.003,1,0.008,52,
20100107,청계천로,0.059,0.007,0.9,0.006,60,
20100107,한강대로,0.066,0.007,1,0.006,53,
20100107,홍릉로,0.063,0.007,1,0.006,62,
20100107,홍지문,0.055,0.009,0.9,0.008,57,
20100107,화랑로,0.071,0.003,1.1,0.006,81,
20100108,강남구,0.074,0.004,1.2,0.007,87,
20100108,강남대로,0.115,0.002,1.9,0.009,106,
20100108,강동구,0.055,0.006,0.7,0.01,63,
20100108,강변북로,0.075,0.003,1.1,0.005,80,
20100108,강북구,0.07,0.012,1.3,0.013,83,
20100108,강서구,0.064,0.008,1,0.011,91,
20100108,관악구,0.07,0.005,1.3,0.006,81,
20100108,광진구,0.06,0.005,0.7,0.006,79,
20100108,구로구,0.07,0.005,1.3,0.006,82,
20100108,금천구,0.063,0.007,1.3,0.006,81,
20100108,노원구,0.072,0.005,1.1,0.012,87,
20100108,도봉구,0.06,0.008,1.2,0.012,90,
20100108,도산대로,0.06,0.004,1.1,0.007,83,
20100108,동대문구,0.062,0.008,1.1,0.01,89,
20100108,동작구,0.074,0.008,1.2,0.007,77,
20100108,마포구,0.064,0.005,1.1,0.006,82,
20100108,서대문구,0.067,0.013,0.9,0.01,71,
20100108,서초구,0.069,0.004,1,0.006,79,
20100108,성동구,0.055,0.006,1,0.007,77,
20100108,성북구,0.07,0.004,1.3,0.01,76,
20100108,송파구,0.061,0.005,1.3,0.01,82,
20100108,신촌로,0.08,0.005,1.6,0.008,81,
20100108,양천구,0.069,0.01,1.5,0.011,89,
20100108,영등포구,0.071,0.004,1,0.009,80,
20100108,영등포로,0.08,0.004,1.1,0.008,102,
20100108,용산구,0.066,0.007,1,0.012,77,
20100108,은평구,0.058,0.011,1.3,0.007,69,
20100108,종로,0.067,0.005,0.8,0.007,77,
20100108,종로구,0.066,0.012,1.3,0.011,78,
20100108,중구,0.062,0.008,1.3,0.009,79,
20100108,중랑구,0.064,0.005,0.6,0.008,83,
20100108,천호대로,0.068,0.002,1.1,0.009,56,
20100108,청계천로,0.067,0.006,1.1,0.009,76,
20100108,한강대로,0.084,0.005,1.3,0.007,67,
20100108,홍릉로,0.076,0.005,1.4,0.007,88,
20100108,홍지문,0.066,0.008,1.2,0.009,80,
20100108,화랑로,0.082,0.002,1.4,0.007,103,
20100109,강남구,0.078,0.003,1.2,0.007,93,
20100109,강남대로,0.114,0.001,1.8,0.009,104,
20100109,강동구,0.054,0.005,0.7,0.01,74,
20100109,강변북로,0.083,0.002,1.3,0.005,96,
20100109,강북구,0.076,0.01,1.3,0.011,77,
20100109,강서구,0.071,0.003,1,0.008,79,
20100109,관악구,0.077,0.002,1.5,0.005,83,
20100109,광진구,0.063,0.004,0.7,0.006,82,
20100109,구로구,0.081,0.002,1.5,0.005,81,
20100109,금천구,0.061,0.005,1.2,0.006,77,
20100109,노원구,0.071,0.005,1.1,0.009,77,
20100109,도봉구,0.068,0.004,1.4,0.009,77,
20100109,도산대로,0.066,0.002,1.2,0.006,90,
20100109,동대문구,0.07,0.005,1.2,0.009,85,
20100109,동작구,0.079,0.005,1.2,0.007,79,
20100109,마포구,0.074,0.002,1.3,0.005,84,
20100109,서대문구,0.075,0.006,1,0.009,72,
20100109,서초구,0.074,0.002,1.1,0.006,84,
20100109,성동구,0.063,0.004,1.2,0.007,90,
20100109,성북구,0.075,0.002,1.4,0.007,72,
20100109,송파구,0.068,0.003,1.5,0.009,94,
20100109,신촌로,0.083,0.004,1.7,0.006,81,
20100109,양천구,0.08,0.004,1.7,0.01,90,
20100109,영등포구,0.08,0.001,1.2,0.008,82,
20100109,영등포로,0.086,0.003,1.3,0.007,,
20100109,용산구,0.079,0.003,1.3,0.011,88,
20100109,은평구,0.067,0.005,1.4,0.006,62,
20100109,종로,0.08,0.002,1,0.008,81,
20100109,종로구,0.074,0.007,1.4,0.01,79,
20100109,중구,0.07,0.004,1.5,0.008,78,
20100109,중랑구,0.062,0.005,0.5,0.007,83,
20100109,천호대로,0.07,0.001,1.1,0.009,64,
20100109,청계천로,0.078,0.003,1.2,0.009,75,
20100109,한강대로,0.096,0.003,1.4,0.006,72,
20100109,홍릉로,0.078,0.003,1.2,0.006,81,
20100109,홍지문,0.076,0.006,1.4,0.008,83,
20100109,화랑로,0.075,0.002,1.2,0.006,93,
20100110,강남구,0.066,0.004,1,0.008,72,
20100110,강남대로,0.094,0.002,1.4,0.008,86,
20100110,강동구,0.046,0.006,0.6,0.01,61,
20100110,강변북로,0.067,0.003,1.1,0.005,73,
20100110,강북구,0.063,0.011,1.1,0.011,68,
20100110,강서구,0.061,0.003,0.9,0.008,84,
20100110,관악구,0.061,0.003,1.1,0.007,74,
20100110,광진구,0.058,0.006,0.8,0.007,67,
20100110,구로구,0.065,0.003,1.2,0.007,77,
20100110,금천구,0.054,0.005,1,0.008,84,
20100110,노원구,0.057,0.009,0.8,0.01,66,
20100110,도봉구,0.054,0.007,1,0.008,64,
20100110,도산대로,0.056,0.003,0.9,0.007,69,
20100110,동대문구,0.062,0.006,1,0.009,69,
20100110,동작구,0.063,0.007,0.9,0.008,72,
20100110,마포구,0.059,0.003,1,0.006,74,
20100110,서대문구,0.064,0.007,0.9,0.009,67,
20100110,서초구,0.061,0.003,0.8,0.007,67,
20100110,성동구,0.051,0.006,0.9,0.006,63,
20100110,성북구,0.065,0.003,1.1,0.006,59,
20100110,송파구,0.054,0.005,1,0.006,68,
20100110,신촌로,0.073,0.004,1.5,0.006,74,
20100110,양천구,0.072,0.004,1.5,0.012,99,
20100110,영등포구,0.067,0.002,1.1,0.007,73,
20100110,영등포로,0.075,0.003,1.1,0.008,,
20100110,용산구,0.065,0.006,1.3,0.012,65,
20100110,은평구,0.057,0.006,1.4,0.006,52,
20100110,종로,0.067,0.003,0.7,0.007,70,
20100110,종로구,0.06,0.008,1,0.009,72,
20100110,중구,0.058,0.005,1.2,0.008,62,
20100110,중랑구,0.055,0.007,0.4,0.007,64,
20100110,천호대로,0.058,0.002,0.9,0.009,60,
20100110,청계천로,0.064,0.004,0.8,0.008,59,
20100110,한강대로,0.077,0.004,1.1,0.007,66,
20100110,홍릉로,0.068,0.003,1.2,0.006,66,
20100110,홍지문,0.062,0.006,1,0.008,64,
20100110,화랑로,0.07,0.003,1.2,0.006,82,
20100111,강남구,0.062,0.006,1.1,0.008,80,
20100111,강남대로,0.09,0.002,1.7,0.01,93,
20100111,강동구,0.048,0.007,0.7,0.01,67,
20100111,강변북로,0.07,0.004,1.2,0.006,85,
20100111,강북구,0.053,0.017,1.1,0.011,69,
20100111,강서구,0.056,0.007,1,0.008,85,
20100111,관악구,0.046,0.009,0.9,0.007,72,
20100111,광진구,0.055,0.008,0.8,0.007,79,
20100111,구로구,0.051,0.008,1.1,0.007,79,
20100111,금천구,0.045,0.009,1,0.007,75,
20100111,노원구,0.051,0.012,0.9,0.009,73,
20100111,도봉구,0.042,0.015,1.1,0.008,76,
20100111,도산대로,0.049,0.007,0.9,0.007,76,
20100111,동대문구,0.054,0.009,1.1,0.009,80,
20100111,동작구,0.053,0.011,0.9,0.008,67,
20100111,마포구,0.053,0.005,1.1,0.006,84,
20100111,서대문구,0.054,0.016,0.8,0.01,81,
20100111,서초구,0.056,0.006,0.8,0.007,75,
20100111,성동구,0.048,0.009,1,0.007,76,
20100111,성북구,0.058,0.008,1.2,0.008,73,
20100111,송파구,0.052,0.009,1.3,0.01,83,
20100111,신촌로,0.072,0.005,1.4,0.008,82,
20100111,양천구,0.056,0.01,1.3,0.01,84,
20100111,영등포구,0.059,0.006,1.1,0.008,84,
20100111,영등포로,0.067,0.005,1.1,0.008,,
20100111,용산구,0.058,0.008,1.3,0.012,72,
20100111,은평구,0.045,0.013,1.4,0.007,68,
20100111,종로,0.05,0.006,0.7,0.008,72,
20100111,종로구,0.053,0.013,1.2,0.01,76,
20100111,중구,0.048,0.01,1.2,0.008,72,
20100111,중랑구,0.054,0.008,0.5,0.007,77,
20100111,천호대로,0.061,0.002,1.1,0.01,70,
20100111,청계천로,0.055,0.008,0.9,0.008,67,
20100111,한강대로,0.068,0.006,1.1,0.006,64,
20100111,홍릉로,0.068,0.003,1.4,0.007,76,
20100111,홍지문,0.058,0.008,1.1,0.009,73,
20100111,화랑로,0.067,0.005,1.3,0.006,89,
20100112,강남구,0.034,0.014,0.5,0.007,35,
20100112,강남대로,0.064,0.006,0.8,0.006,47,
20100112,강동구,0.025,0.021,0.3,0.01,29,
20100112,강변북로,0.042,0.01,0.6,0.006,38,
20100112,강북구,0.024,0.027,0.5,0.009,27,
20100112,강서구,0.031,0.019,0.5,0.007,34,
20100112,관악구,0.026,0.017,0.5,0.006,31,
20100112,광진구,0.025,0.024,0.2,0.007,32,
20100112,구로구,0.029,0.017,0.6,0.006,42,
20100112,금천구,0.022,0.023,0.4,0.005,31,
20100112,노원구,0.02,0.025,0.4,0.009,28,
20100112,도봉구,0.013,0.031,0.4,0.008,31,
20100112,도산대로,0.031,0.012,0.6,0.007,37,
20100112,동대문구,0.021,0.018,0.4,0.008,33,
20100112,동작구,0.028,0.024,0.4,0.007,30,
20100112,마포구,0.027,0.012,0.5,0.006,34,
20100112,서대문구,0.025,0.032,0.5,0.011,35,
20100112,서초구,0.034,0.013,0.4,0.007,36,
20100112,성동구,0.022,0.021,0.5,0.007,36,
20100112,성북구,0.024,0.021,0.5,0.008,29,
20100112,송파구,0.021,0.023,0.4,0.008,32,
20100112,신촌로,0.047,0.011,0.8,0.006,35,
20100112,양천구,0.03,0.021,0.6,0.008,34,
20100112,영등포구,0.035,0.016,0.5,0.009,36,
20100112,영등포로,0.041,0.014,0.6,0.006,,
20100112,용산구,0.031,0.019,0.8,0.012,38,
20100112,은평구,0.027,0.022,0.9,0.01,34,
20100112,종로,0.026,0.014,0.4,0.009,38,
20100112,종로구,0.027,0.024,0.5,0.01,34,
20100112,중구,0.022,0.022,0.7,0.009,34,
20100112,중랑구,0.026,0.021,0.2,0.007,33,
20100112,천호대로,0.039,0.008,0.5,0.009,31,
20100112,청계천로,0.028,0.019,0.5,0.007,30,
20100112,한강대로,0.048,0.013,0.7,0.006,39,
20100112,홍릉로,0.04,0.003,0.7,0.007,34,
20100112,홍지문,0.03,0.016,0.6,0.009,32,
20100112,화랑로,0.045,0.012,0.7,0.007,39,
20100113,강남구,0.03,0.015,0.5,0.007,38,
20100113,강남대로,0.057,0.008,0.8,0.007,48,
20100113,강동구,0.022,0.023,0.3,0.011,27,
20100113,강변북로,0.036,0.012,0.6,0.006,37,
20100113,강북구,0.021,0.028,0.5,0.009,26,
20100113,강서구,0.031,0.018,0.5,0.008,40,
20100113,관악구,0.025,0.017,0.5,0.007,38,
20100113,광진구,0.02,0.027,0.1,0.007,33,
20100113,구로구,0.026,0.018,0.6,0.007,44,
20100113,금천구,0.019,0.025,0.4,0.005,34,
20100113,노원구,0.017,0.025,0.4,0.008,27,
20100113,도봉구,0.011,0.03,0.4,0.007,32,
20100113,도산대로,0.028,0.012,0.6,0.007,39,
20100113,동대문구,0.019,0.017,0.4,0.007,35,
20100113,동작구,0.027,0.024,0.5,0.007,32,
20100113,마포구,0.027,0.011,0.6,0.006,39,
20100113,서대문구,0.026,0.03,0.5,0.011,38,
20100113,서초구,0.029,0.015,0.4,0.007,38,
20100113,성동구,0.02,0.022,0.5,0.007,36,
20100113,성북구,0.022,0.021,0.5,0.004,32,
20100113,송파구,0.018,0.024,0.5,0.006,34,
20100113,신촌로,0.046,0.01,0.9,0.007,40,
20100113,양천구,0.028,0.022,0.6,0.009,38,
20100113,영등포구,0.031,0.017,0.6,0.01,37,
20100113,영등포로,0.036,0.015,0.6,0.006,,
20100113,용산구,0.03,0.02,0.5,0.01,39,
20100113,은평구,0.024,0.023,0.4,0.009,34,
20100113,종로,0.022,0.014,0.3,0.009,37,
20100113,종로구,0.025,0.024,0.5,0.009,32,
20100113,중구,0.021,0.021,0.6,0.008,36,
20100113,중랑구,0.023,0.022,0.2,0.007,33,
20100113,천호대로,0.035,0.009,0.5,0.008,30,
20100113,청계천로,0.026,0.018,0.4,0.006,32,
20100113,한강대로,0.045,0.012,0.7,0.005,40,
20100113,홍릉로,0.036,0.004,0.7,0.007,38,
20100113,홍지문,0.028,0.016,0.5,0.008,30,
20100113,화랑로,0.041,0.013,0.7,0.007,38,
20100114,강남구,0.053,0.006,0.8,0.007,53,
20100114,강남대로,0.09,0.002,1.2,0.009,68,
20100114,강동구,0.045,0.01,0.5,0.013,39,
20100114,강변북로,0.057,0.003,0.9,0.005,50,
20100114,강북구,0.057,0.01,1,0.009,41,
20100114,강서구,0.064,0.005,1,0.008,53,
20100114,관악구,0.049,0.005,0.9,0.006,49,
20100114,광진구,0.045,0.009,0.5,0.006,49,
20100114,구로구,0.045,0.006,0.8,0.006,47,
20100114,금천구,0.041,0.008,0.7,0.005,43,
20100114,노원구,0.048,0.009,0.7,0.008,39,
20100114,도봉구,0.049,0.007,0.9,0.008,47,
20100114,도산대로,0.051,0.004,0.7,0.006,55,
20100114,동대문구,0.051,0.005,0.8,0.007,51,
20100114,동작구,0.048,0.01,0.7,0.006,42,
20100114,마포구,0.052,0.003,0.8,0.005,49,
20100114,서대문구,0.058,0.007,0.8,0.009,47,
20100114,서초구,0.06,0.004,0.7,0.007,48,
20100114,성동구,0.042,0.007,0.8,0.007,48,
20100114,성북구,0.056,0.005,0.9,0.006,45,
20100114,송파구,0.042,0.009,0.9,0.006,53,
20100114,신촌로,0.061,0.005,1.2,0.007,45,
20100114,양천구,0.052,0.009,1.1,0.009,49,
20100114,영등포구,0.057,0.003,0.8,0.01,46,
20100114,영등포로,0.062,0.004,1.1,0.007,,
20100114,용산구,0.053,0.009,0.3,0.008,48,
20100114,은평구,0.051,0.007,0.7,0.006,38,
20100114,종로,0.066,0.003,0.7,0.009,52,
20100114,종로구,0.054,0.008,1.1,0.008,45,
