측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
19900226,구로구,0.023,,2,0.09,,
19900226,도봉구,0.022,0.002,3.2,0.052,,
19900226,서대문구,0.026,0.015,4.5,0.073,,
19900226,서초구,0.015,,2.8,0.068,,
19900226,성동구,0.023,0.003,3,0.114,,
19900226,송파구,0.051,0.004,3.1,0.092,100,
19900226,용산구,0.047,0.002,3.7,,,
19900227,광진구,0.047,0.004,3.6,0.05,,
19900227,구로구,0.031,,4.7,0.172,,
19900227,도봉구,0.025,0.001,4.4,0.073,,
19900227,서대문구,0.048,0.006,9.6,0.162,,
19900227,서초구,0.018,,4.2,0.093,,
19900227,성동구,0.056,0.006,3.4,0.128,,
19900227,송파구,0.05,0.005,4.1,0.094,109,
19900227,용산구,0.048,0.006,5.2,,,
19900228,광진구,0.035,0.008,1.7,0.019,,
19900228,구로구,0.025,,3.7,0.131,,
19900228,도봉구,0.026,0.001,7,0.095,,
19900228,서대문구,0.027,0.026,5,0.108,,
19900228,서초구,0.016,,3.1,0.066,,
19900228,성동구,0.049,0.007,3.2,0.108,,
19900228,송파구,0.041,0.012,3.7,0.073,85,
19900228,용산구,0.042,0.008,3.7,,,
19900301,광진구,0.026,0.008,1.7,0.016,,
19900301,구로구,0.026,,8.8,0.203,,
19900301,도봉구,0.021,0.004,4.8,0.082,,
19900301,서대문구,0.023,0.03,5.2,0.108,,
19900301,서초구,0.013,,2.9,0.058,,
19900301,성동구,0.036,0.011,2.9,0.091,,
19900301,송파구,0.026,0.017,2.6,0.053,48,
19900301,용산구,0.029,0.014,4,,,
19900302,광진구,0.021,0.013,0.9,0.007,,
19900302,구로구,0.019,0.011,1,0.046,,
19900302,도봉구,0.018,0.003,2.5,0.042,,
19900302,서대문구,0.025,0.034,3.5,0.085,,
19900302,서초구,0.012,,1.7,0.042,,
19900302,성동구,0.039,0.01,2.1,0.064,,
19900302,송파구,0.026,0.022,1.6,0.047,21,
19900302,용산구,0.027,0.015,2.3,,,
19900303,광진구,0.04,0.006,2.2,0.027,,
19900303,구로구,0.024,0.01,3.6,0.091,,
19900303,도봉구,0.022,0.003,4.3,0.098,,
19900303,서대문구,0.034,0.026,4.9,0.129,,
19900303,서초구,0.015,,2.6,0.05,,
19900303,성동구,0.048,0.009,2.6,0.086,,
19900303,송파구,0.043,0.01,2.6,0.069,59,
19900303,용산구,0.041,0.008,2.9,,,
19900304,광진구,0.039,0.003,2.9,0.039,,
19900304,구로구,0.02,0.01,3.5,0.078,,
19900304,도봉구,0.019,0.002,5.1,0.164,,
19900304,서대문구,0.029,0.028,4.3,0.093,,
19900304,서초구,0.013,,2.5,0.039,,
19900304,성동구,0.043,0.009,2.5,0.094,,
19900304,송파구,0.036,0.012,1.6,0.051,80,
19900304,용산구,0.039,0.009,2.5,,,
19900305,광진구,0.039,0.004,3.1,0.042,,
19900305,구로구,0.02,0.012,3.1,0.078,,
19900305,도봉구,0.018,0.004,3.5,0.121,,
19900305,서대문구,0.023,0.033,4.7,0.077,,
19900305,서초구,0.021,0.01,2.2,0.03,,
19900305,성동구,0.047,0.008,1.8,0.068,,
19900305,송파구,0.039,0.011,2.2,0.06,67,
19900305,용산구,0.036,0.009,2.1,,,
19900306,광진구,0.038,0.004,2.2,0.045,,
19900306,구로구,0.02,0.006,3.3,0.077,,
19900306,도봉구,0.018,0.004,4.8,0.148,,
19900306,서대문구,0.034,0.026,4.3,0.069,,
19900306,서초구,0.033,0.016,1.8,0.023,,
19900306,성동구,0.047,0.007,2,0.075,,
19900306,송파구,0.037,0.013,1.4,0.045,55,
19900306,용산구,0.039,0.009,2.2,,,
19900307,광진구,0.029,0.007,1.9,0.046,,
19900307,구로구,0.014,0.02,0.8,0.038,,
19900307,도봉구,0.011,0.004,1.6,0.043,,
19900307,서대문구,0.015,0.036,2.4,0.045,,
19900307,서초구,0.029,0.013,1,0.014,,
19900307,성동구,0.03,0.014,1.5,0.05,,
19900307,송파구,0.025,0.019,1.2,0.032,25,
19900307,용산구,0.028,0.012,1.5,,,
19900308,광진구,0.04,0.003,3.2,0.081,,
19900308,구로구,0.019,0.011,3.2,0.087,,
19900308,도봉구,0.025,0.005,5,0.181,,
19900308,서대문구,0.033,0.019,6.2,0.091,,
19900308,서초구,0.036,0.01,2.6,0.042,,
19900308,성동구,0.048,0.005,2.6,0.123,,
19900308,송파구,0.036,0.01,2.4,0.07,77,
19900308,용산구,0.04,0.006,3.2,,,
19900309,광진구,0.045,0.004,3.1,0.061,,
19900309,구로구,0.02,0.011,4.4,0.117,,
19900309,도봉구,0.025,0.006,6,0.168,,
19900309,서대문구,0.036,0.013,7.5,0.081,,
19900309,서초구,0.043,0.008,2.7,0.054,,
19900309,성동구,0.054,0.002,2.8,0.127,,
19900309,송파구,0.039,0.01,2.4,0.069,82,
19900309,용산구,0.047,0.005,2.9,,,
19900310,광진구,0.044,0.007,3.2,0.057,,
19900310,구로구,0.021,0.021,2,0.122,,
