"행정구역별(읍면동)",2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(읍면동)",총인구 (명),남자 (명),여자 (명),내국인-계 (명),내국인-남자 (명),내국인-여자 (명),외국인-계 (명),외국인-남자 (명),외국인-여자 (명),가구-계 (가구),일반가구 (가구),집단가구 (가구),외국인가구 (가구),주택-계 (호),단독주택 (호),아파트 (호),연립주택 (호),다세대주택 (호),비거주용 건물내 주택 (호),주택이외의 거처 (호)
"면부",676350,353298,323052,635225,325533,309692,41125,27765,13360,275590,265542,606,9442,277813,192171,70775,3515,8272,3080,10292
"동부",978924,494380,484544,952696,480894,471802,26228,13486,12742,383722,373688,256,9778,329973,47522,249826,9262,19001,4362,12214
"천안시",656294,336476,319818,630747,321063,309684,25547,15413,10134,256193,248356,293,7544,218368,34176,163426,5208,12851,2707,10533
"동남구",273839,139765,134074,262308,132933,129375,11531,6832,4699,106312,102689,137,3486,89919,20157,58993,3122,6256,1391,3336
"서북구",382455,196711,185744,368439,188130,180309,14016,8581,5435,149881,145667,156,4058,128449,14019,104433,2086,6595,1316,7197
"공주시",111017,55006,56011,108648,53831,54817,2369,1175,1194,44956,44298,59,599,42343,23938,15254,1187,1264,700,1353
"보령시",100922,52077,48845,97614,49563,48051,3308,2514,794,42025,41277,44,704,42559,22806,16475,1424,1039,815,1248
"아산시",338473,177501,160972,315848,163312,152536,22625,14189,8436,124912,118216,179,6517,116558,23571,85250,1747,5000,990,3852
"서산시",171364,88802,82562,165964,85747,80217,5400,3055,2345,68127,66351,55,1721,65936,23168,35375,2097,4529,767,1418
"논산시",123774,62102,61672,118862,59528,59334,4912,2574,2338,50382,48844,83,1455,47771,28352,16205,1235,1279,700,1538
"계룡시",41858,20761,21097,41627,20649,20978,231,112,119,14959,14890,12,57,16277,1411,14184,260,380,42,383
"당진시",168508,89656,78852,161378,84884,76494,7130,4772,2358,67940,65860,98,1982,60720,23197,30595,2280,3853,795,2269
"금산군",55672,28047,27625,53499,26889,26610,2173,1158,1015,23621,23044,94,483,22946,16029,4913,588,1046,370,1070
"부여군",67028,33215,33813,65347,32322,33025,1681,893,788,28267,27933,36,298,28922,22652,3951,909,898,512,778
"서천군",53321,26510,26811,51735,25363,26372,1586,1147,439,23247,22895,20,332,24767,18542,3546,1234,1009,436,648
"청양군",31299,15692,15607,30581,15349,15232,718,343,375,13506,13327,17,162,13959,11451,1617,245,468,178,458
"홍성군",103048,51438,51610,100311,49644,50667,2737,1794,943,42463,41692,57,714,43504,20231,19644,822,2027,780,1454
"예산군",78678,39916,38762,75910,38073,37837,2768,1843,925,32726,32014,57,655,34356,20852,9388,1300,2301,515,956
"태안군",61170,31411,29759,59603,30291,29312,1567,1120,447,26472,25989,33,450,26569,16707,6428,1016,1864,554,1014
"전라북도",1826174,911592,914582,1792410,893346,899064,33764,18246,15518,738801,728871,672,9258,698264,283061,374491,15602,14517,10593,16629
"읍부",159280,79965,79315,155241,77819,77422,4039,2146,1893,63375,62232,90,1053,60837,30399,25796,2254,1297,1091,2130
"면부",371933,185442,186491,362647,180080,182567,9286,5362,3924,166022,163686,220,2116,176482,157592,13943,1645,1120,2182,6237
"동부",1294961,646185,648776,1274522,635447,639075,20439,10738,9701,509404,502953,362,6089,460945,95070,334752,11703,12100,7320,8262
"전주시",656956,324695,332261,648671,320780,327891,8285,3915,4370,254504,251668,162,2674,215040,42110,158235,4687,7074,2934,3226
"완산구",362132,177542,184590,358682,175910,182772,3450,1632,1818,141077,139858,97,1122,118083,21532,90290,2188,2544,1529,1716
"덕진구",294824,147153,147671,289989,144870,145119,4835,2283,2552,113427,111810,65,1552,96957,20578,67945,2499,4530,1405,1510
"군산시",273649,139957,133692,267283,135901,131382,6366,4056,2310,110126,108211,88,1827,109423,29727,72305,4263,1288,1840,2512
"익산시",298928,150084,148844,292963,146941,146022,5965,3143,2822,120375,118594,113,1668,114302,35360,71371,2242,3301,2028,2393
"정읍시",109263,54322,54941,106529,52692,53837,2734,1630,1104,46089,45458,58,573,47016,26551,18727,558,426,754,1479
"남원시",79282,38900,40382,78128,38400,39728,1154,500,654,33658,33315,32,311,33573,20356,12207,187,231,592,975
"김제시",82358,40867,41491,80111,39367,40744,2247,1500,747,35240,34726,49,465,37723,24813,11226,1015,224,445,1156
"완주군",98528,50529,47999,95623,48907,46716,2905,1622,1283,38859,38051,65,743,37053,19431,16529,268,455,370,1244
"진안군",22998,11388,11610,22582,11225,11357,416,163,253,10332,10211,10,111,10400,8881,944,409,26,140,500
"무주군",23195,11478,11717,22912,11382,11530,283,96,187,10218,10140,15,63,10875,8872,1405,189,235,174,403
"장수군",21395,10544,10851,20935,10326,10609,460,218,242,9221,9094,13,114,9370,8126,614,322,133,175,329
"임실군",26409,13256,13153,25950,13045,12905,459,211,248,11980,11852,8,120,12571,10752,1326,175,187,131,407
"순창군",27017,12875,14142,26606,12724,13882,411,151,260,11616,11518,13,85,12596,10873,1162,236,159,166,376
"고창군",54947,27298,27649,53781,26685,27096,1166,613,553,23960,23614,29,317,24649,19486,3761,702,343,357,789
"부안군",51249,25399,25850,50336,24971,25365,913,428,485,22623,22419,17,187,23673,17723,4679,349,435,487,840
"전라남도",1792319,899077,893242,1755107,876537,878570,37212,22540,14672,743942,733757,826,9359,766231,403976,324257,15104,10440,12454,22955
"읍부",430043,216052,213991,418479,208861,209618,11564,7191,4373,173154,169617,269,3268,172980,85147,73831,6291,4115,3596,6588
"면부",576744,285396,291348,561468,275696,285772,15276,9700,5576,261187,257234,343,3610,285275,252823,26348,1917,1193,2994,8071
"동부",785532,397629,387903,775160,391980,383180,10372,5649,4723,309601,306906,214,2481,307976,66006,224078,6896,5132,5864,8296
"목포시",233948,117464,116484,230562,115566,114996,3386,1898,1488,94056,93016,65,975,88762,21553,62309,1485,1803,1612,3761
"여수시",271741,139146,132595,266758,135690,131068,4983,3456,1527,109332,108207,91,1034,110027,38080,66752,1240,1466,2489,1629
"순천시",266809,132657,134152,264677,131712,132965,2132,945,1187,103391,102801,68,522,105665,32463,68531,1410,1486,1775,1940
"나주시",105579,52440,53139,102467,50692,51775,3112,1748,1364,44766,44119,63,584,48326,24589,22308,479,522,428,2523
"광양시",144010,74408,69602,142218,73559,68659,1792,849,943,55668,55138,54,476,59981,13936,41344,2981,792,928,996
"담양군",43781,21631,22150,42518,20952,21566,1263,679,584,17875,17545,37,293,17996,15479,1797,147,271,302,854
"곡성군",28768,13927,14841,28260,13653,14607,508,274,234,12964,12810,27,127,13271,11584,1016,298,183,190,354
"구례군",24420,11767,12653,24121,11666,12455,299,101,198,10905,10805,17,83,11483,9905,979,308,102,189,381
"고흥군",60984,29552,31432,59937,28872,31065,1047,680,367,29252,28959,29,264,33151,27933,2703,823,1235,457,687
"보성군",39942,19109,20833,39374,18879,20495,568,230,338,18183,18037,22,124,19896,16687,2447,453,115,194,499
"화순군",60566,29246,31320,59422,28713,30709,1144,533,611,25288,24991,36,261,27924,15378,11923,291,55,277,740
"장흥군",36275,17657,18618,35624,17376,18248,651,281,370,16547,16382,15,150,17146,14050,1921,727,159,289,561
"강진군",33637,16212,17425,33106,15966,17140,531,246,285,15252,15108,21,123,16509,13855,1453,559,349,293,516
"해남군",67123,33016,34107,65480,32023,33457,1643,993,650,29370,28879,40,451,30305,24624,4513,437,187,544,875
"영암군",57679,30540,27139,52898,27122,25776,4781,3418,1363,24566,23014,39,1513,25665,15336,9089,560,390,290,974
"무안군",81420,41022,40398,79464,39958,39506,1956,1064,892,31949,31545,45,359,32111,18448,12509,436,285,433,2022
"함평군",30948,15284,15664,30172,14830,15342,776,454,322,13737,13528,28,181,14522,13289,737,203,88,205,545
"영광군",49670,24720,24950,48660,24153,24507,1010,567,443,21619,21314,33,272,22799,15884,5435,833,291,356,726
"장성군",41663,20843,20820,40327,20007,20320,1336,836,500,17121,16817,27,277,18231,13725,3735,459,63,249,673
"완도군",48332,24865,23467,46315,23298,23017,2017,1567,450,21576,20933,22,621,21443,18066,1942,591,345,499,791
"진도군",29432,14921,14511,28042,13793,14249,1390,1128,262,13733,13283,9,441,13917,12405,794,312,200,206,430
"신안군",35592,18650,16942,34705,18057,16648,887,593,294,16792,16526,38,228,17101,16707,20,72,53,249,478
"경상북도",2677058,1353083,1323975,2613080,1312917,1300163,63978,40166,23812,1105213,1087807,1118,16288,1038274,459095,485196,29782,46456,17745,31144
"읍부",605455,309249,296206,585808,296222,289586,19647,13027,6620,242960,237805,273,4882,228251,94872,110349,6804,12107,4119,6748
"면부",638462,320225,318237,618010,305778,312232,20452,14447,6005,289205,284898,462,3845,309230,258607,36714,4786,5123,4000,12187
"동부",1433141,723609,709532,1409262,710917,698345,23879,12692,11187,573048,565104,383,7561,500793,105616,338133,18192,29226,9626,12209
"포항시",506909,256835,250074,500597,253038,247559,6312,3797,2515,201762,200102,117,1543,188384,47206,117525,8321,11452,3880,3392
"남구",239044,124208,114836,235497,121880,113617,3547,2328,1219,96259,95269,50,940,86594,24563,48198,4334,7616,1883,1551
"북구",267865,132627,135238,265100,131158,133942,2765,1469,1296,105503,104833,67,603,101790,22643,69327,3987,3836,1997,1841
"경주시",262264,133171,129093,249043,124646,124397,13221,8525,4696,110811,106533,113,4165,100224,45809,42954,3538,6076,1847,4470
"김천시",140765,70240,70525,138199,68744,69455,2566,1496,1070,57193,56612,83,498,57293,26485,27595,1284,1007,922,2106
"안동시",165704,81894,83810,164012,81043,82969,1692,851,841,68732,68249,63,420,66721,31495,31202,1452,1305,1267,1469
"구미시",423003,218610,204393,416306,214675,201631,6697,3935,2762,164455,162429,154,1872,142140,25527,102100,3664,9137,1712,3453
"영주시",108443,54415,54028,107198,53777,53421,1245,638,607,45168,44844,48,276,42516,21235,17032,1690,1410,1149,1217
"영천시",97675,49918,47757,93770,47024,46746,3905,2894,1011,42430,41681,68,681,43180,23201,17311,892,1145,631,1779
"상주시",98189,48296,49893,97106,47811,49295,1083,485,598,42578,42274,49,255,43149,29549,11296,388,1200,716,1286
"문경시",70016,34275,35741,69207,33908,35299,809,367,442,30077,29841,43,193,29857,19531,7079,1158,1364,725,897
"경산시",282626,142697,139929,272087,136357,135730,10539,6340,4199,111750,108602,80,3068,90340,22972,62203,965,3251,949,2815
"군위군",22230,11309,10921,21559,10805,10754,671,504,167,10537,10410,19,108,10855,9675,540,165,313,162,500
"의성군",50082,24203,25879,49306,23769,25537,776,434,342,23882,23688,38,156,26229,22808,2119,305,603,394,580
"청송군",24441,12056,12385,24155,11957,12198,286,99,187,11527,11454,13,60,12244,9859,1385,165,563,272,373
"영양군",16579,7980,8599,16336,7914,8422,243,66,177,7642,7565,11,66,8201,7175,342,146,434,104,188
"영덕군",36148,17427,18721,35079,16623,18456,1069,804,265,17244,17015,11,218,18094,14704,1397,832,725,436,510
"청도군",41278,19885,21393,40090,19296,20794,1188,589,599,18551,18361,37,153,21014,17918,1834,351,642,269,681
"고령군",33094,17236,15858,30941,15536,15405,2153,1700,453,13933,13519,19,395,13833,9083,3867,183,478,222,860
"성주군",41225,21271,19954,39264,19824,19440,1961,1447,514,17923,17479,25,419,16679,14518,1200,296,345,320,1101
"칠곡군",121778,63665,58113,116921,60325,56596,4857,3340,1517,48317,47094,65,1158,41260,14266,22901,603,2800,690,1694
"예천군",46321,22674,23647,45728,22423,23305,593,251,342,20573,20413,12,148,24169,16535,6409,355,588,282,466
"봉화군",31082,15350,15732,30722,15217,15505,360,133,227,14144,14052,17,75,15313,12305,1587,834,395,192,380
"울진군",48504,24852,23652,46961,23542,23419,1543,1310,233,21826,21518,24,284,23535,14771,5208,2032,1095,429,628
"울릉군",8702,4824,3878,8493,4663,3830,209,161,48,4158,4072,9,77,3044,2468,110,163,128,175,299
"경상남도",3345293,1702150,1643143,3254221,1639600,1614621,91072,62550,28522,1318106,1292998,1113,23995,1193912,419772,694326,26357,36719,16738,41819
"읍부",493742,248558,245184,482702,241405,241297,11040,7153,3887,188361,185079,171,3111,184772,56660,114677,5012,5709,2714,4712
"면부",687237,349557,337680,654655,324611,330044,32582,24946,7636,295820,288142,506,7172,308031,226894,69072,3779,3917,4369,12207
"동부",2164314,1104035,1060279,2116864,1073584,1043280,47450,30451,16999,833925,819777,436,13712,701109,136218,510577,17566,27093,9655,24900
"진주시",353209,176672,176537,347571,173208,174363,5638,3464,2174,139013,137521,90,1402,114935,41493,67754,1171,2231,2286,3030
"통영시",132962,68376,64586,128549,64913,63636,4413,3463,950,54568,53306,37,1225,49076,19505,26219,1226,1188,938,1812
"사천시",111655,57102,54553,108077,54372,53705,3578,2730,848,45623,44894,61,668,45147,20532,21098,1713,822,982,1261
"김해시",536456,275718,260738,513069,258718,254351,23387,17000,6387,198544,192078,166,6300,169924,27505,127357,1987,11462,1613,7233
"밀양시",103894,50665,53229,100913,49212,51701,2981,1453,1528,45309,44465,48,796,46065,27712,15228,1059,1236,830,1320
"거제시",257847,139356,118491,247869,132176,115693,9978,7180,2798,97910,95116,82,2712,92670,22496,62152,3940,2700,1382,2827
"양산시",332596,167514,165082,325137,162548,162589,7459,4966,2493,127990,125887,71,2032,123067,14658,103497,1057,2819,1036,2567
"창원시",1045559,533529,512030,1026091,520856,505235,19468,12673,6795,401678,395762,258,5658,334002,79716,231584,9805,8911,3986,14436
"의창구",250560,128181,122379,245726,125171,120555,4834,3010,1824,96465,94883,59,1523,69920,21179,42977,1989,2824,951,3143
"성산구",226726,118239,108487,221789,114631,107158,4937,3608,1329,81958,80694,58,1206,70909,5593,64423,536,56,301,4721
"마산합포구",178751,89417,89334,176168,87852,88316,2583,1565,1018,72506,71860,70,576,63400,22007,37509,1441,1212,1231,3381
"마산회원구",202864,101910,100954,200094,100275,99819,2770,1635,1135,78100,77179,42,879,63695,15507,42287,2590,2508,803,2156
"진해구",186658,95782,90876,182314,92927,89387,4344,2855,1489,72649,71146,29,1474,66078,15430,44388,3249,2311,700,1035
"의령군",26292,12747,13545,25355,12159,13196,937,588,349,12283,12057,30,196,13108,11427,891,280,363,147,475
"함안군",67906,35444,32462,63614,31955,31659,4292,3489,803,27838,26869,56,913,28111,15561,11067,536,510,437,1279
"창녕군",62544,31527,31017,59569,29505,30064,2975,2022,953,27366,26652,45,669,27531,19496,5486,845,1363,341,1188
"고성군",52439,26681,25758,50639,25410,25229,1800,1271,529,22618,22176,40,402,23678,16849,4986,456,968,419,756
"남해군",42986,20813,22173,42024,20060,21964,962,753,209,19668,19431,18,219,22206,19266,1840,251,368,481,416
"하동군",43441,21214,22227,42801,20944,21857,640,270,370,19443,19254,20,169,19991,16912,2031,397,288,363,679
"산청군",34033,16459,17574,33278,16120,17158,755,339,416,15493,15275,25,193,16613,14633,1317,197,122,344,651
"함양군",37942,18185,19757,37436,17942,19494,506,243,263,17044,16916,21,107,18187,14519,2782,154,407,325,578
"거창군",60083,29491,30592,59456,29177,30279,627,314,313,25299,25105,22,172,26498,17524,7345,583,573,473,707
"합천군",43449,20657,22792,42773,20325,22448,676,332,344,20419,20234,23,162,23103,19968,1692,700,388,355,604
"제주특별자치도",641757,324015,317742,621357,312363,308994,20400,11652,8748,246504,240215,209,6080,221140,90125,70112,24447,31327,5129,13121
"읍부",141557,72832,68725,134232,68053,66179,7325,4779,2546,55537,53548,62,1927,53664,37896,4002,6541,3837,1388,2923
"면부",33683,17417,16266,32033,16270,15763,1650,1147,503,14077,13627,20,430,13460,11406,332,716,631,375,773
"동부",466517,233766,232751,455092,228040,227052,11425,5726,5699,176890,173040,127,3723,154016,40823,65778,17190,26859,3366,9425
"제주시",472399,237860,234539,458437,230130,228307,13962,7730,6232,179758,175447,143,4168,156719,57436,53721,16018,26064,3480,9984
"서귀포시",169358,86155,83203,162920,82233,80687,6438,3922,2516,66746,64768,66,1912,64421,32689,16391,8429,5263,1649,3137
